Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
911100.2642102,303069.65625,307265.96875,486340.09375,453237.78125,391895.3125,306692.875,291401.21875,310387.875,-0.016357421875,0.86572265625,-0.5146484375,1.0986326932907104,0.7934569716453552,0.5798339247703552,80.0,12214.0,1.0
911100.2692103,302574.6875,306666.03125,481573.1875,451275.3125,387106.40625,304857.96875,288776.5,308668.125,-0.017822265625,0.864990234375,-0.51220703125,0.9765624403953552,0.6713866591453552,0.7019042372703552,80.0,12215.0,1.0
911100.2702816,301997.90625,306499.75,477720.90625,450530.90625,383799.6875,304457.40625,287256.0625,307787.28125,-0.015625,0.861083984375,-0.509033203125,0.8850097060203552,0.4577636420726776,0.7934569716453552,80.0,12216.0,1.0
911100.2716222,302108.34375,306988.8125,480109.6875,452035.625,386630.46875,306065.65625,288965.25,308975.875,-0.0166015625,0.860595703125,-0.50634765625,0.7019042372703552,0.4272460639476776,0.9460448622703552,80.0,12217.0,1.0
911100.3093475,302741.96875,307450.59375,485381.46875,453684.8125,391742.40625,307447.28125,291532.375,310585.1875,-0.014404296875,0.85986328125,-0.509765625,0.5187987685203552,0.4272460639476776,0.8850097060203552,80.0,12218.0,1.0
911100.3093645,303050.25,307259.53125,486308.0,453209.0,392102.46875,306702.25,291408.8125,310383.65625,-0.013427734375,0.86181640625,-0.5126953125,0.4272460639476776,0.2746581733226776,0.8544921278953552,80.0,12219.0,1.0
911100.3093672,302552.0625,306658.53125,481551.375,451242.65625,387311.6875,304867.625,288787.5,308656.25,-0.008544921875,0.863525390625,-0.51806640625,0.5798339247703552,0.1525878757238388,0.9460448622703552,80.0,12220.0,1.0
911100.3093697,301972.34375,306488.5625,477691.65625,450493.875,383997.96875,304455.8125,287269.90625,307770.46875,-0.0068359375,0.86279296875,-0.521484375,0.8544921278953552,0.1831054538488388,0.9460448622703552,80.0,12221.0,1.0
911100.3093721,302086.78125,306972.875,480067.5625,452001.75,386820.65625,306054.9375,288973.90625,308953.0625,-0.0048828125,0.860595703125,-0.522705078125,1.0070799589157104,0.1525878757238388,1.1291502714157104,80.0,12222.0,1.0
911100.3093744,302724.8125,307431.0,485339.625,453652.375,391924.09375,307438.0625,291535.25,310559.53125,-0.00439453125,0.860595703125,-0.520263671875,1.2207030057907104,0.3356933295726776,1.1596678495407104,80.0,12223.0,1.0
911100.3093773,303035.9375,307242.28125,486285.125,453178.40625,392284.75,306690.0,291411.59375,310368.03125,-0.004150390625,0.8583984375,-0.51708984375,1.5258787870407104,0.4577636420726776,1.0986326932907104,80.0,12224.0,1.0
911100.3116515,302542.59375,306642.625,481544.03125,451216.03125,387497.0,304859.5625,288791.96875,308651.0625,-0.00830078125,0.859130859375,-0.513427734375,1.5563963651657104,0.6713866591453552,1.0070799589157104,80.0,12225.0,1.0
911100.3116642,301963.3125,306470.59375,477681.84375,450466.875,384179.125,304450.8125,287270.625,307766.28125,-0.014892578125,0.85986328125,-0.511474609375,1.4648436307907104,0.7324218153953552,0.8850097060203552,80.0,12226.0,1.0
911100.3128515,302073.5625,306953.21875,480040.21875,451974.125,386988.90625,306042.34375,288969.0,308951.625,-0.01806640625,0.861328125,-0.514404296875,1.4648436307907104,0.7629393935203552,0.7629393935203552,80.0,12227.0,1.0
911100.314008,302712.5625,307415.90625,485312.53125,453626.625,392089.3125,307428.40625,291532.28125,310562.125,-0.01806640625,0.861083984375,-0.516845703125,1.3732908964157104,0.7324218153953552,0.6713866591453552,80.0,12228.0,1.0
911100.3153402,303028.6875,307230.5625,486257.5,453152.21875,392450.59375,306687.9375,291409.625,310365.875,-0.017578125,0.863525390625,-0.515380859375,1.3732908964157104,0.5798339247703552,0.6713866591453552,80.0,12229.0,1.0
911100.3165385,302536.78125,306632.6875,481511.21875,451191.71875,387660.71875,304853.75,288791.78125,308645.5,-0.015625,0.861572265625,-0.5185546875,1.4038084745407104,0.4272460639476776,0.6103515028953552,80.0,12230.0,1.0
911100.3179569,301953.65625,306460.03125,477628.28125,450443.0,384328.96875,304444.71875,287267.59375,307754.84375,-0.0146484375,0.861083984375,-0.513916015625,1.4343260526657104,0.1831054538488388,0.5798339247703552,80.0,12231.0,1.0
911100.3327782,302061.84375,306941.0625,479974.84375,451951.75,387130.53125,306037.3125,288970.78125,308936.34375,-0.014404296875,0.861083984375,-0.515625,1.3732908964157104,0.03051757626235485,0.4577636420726776,80.0,12232.0,1.0
911100.3346732,302701.65625,307405.0625,485232.25,453600.875,392223.875,307417.59375,291535.25,310541.5625,-0.01220703125,0.86083984375,-0.5126953125,1.3732908964157104,-0.0915527269244194,0.4577636420726776,80.0,12233.0,1.0
911100.3346862,303020.46875,307220.625,486178.8125,453123.53125,392583.8125,306680.96875,291410.78125,310344.0625,-0.01318359375,0.86083984375,-0.5126953125,1.3122557401657104,-0.1525878757238388,0.3967284858226776,80.0,12234.0,1.0
911100.3346879,302526.9375,306621.875,481432.71875,451157.375,387798.21875,304847.9375,288788.5625,308628.15625,-0.014892578125,0.859375,-0.514892578125,1.1901854276657104,-0.0915527269244194,0.3662109076976776,80.0,12235.0,1.0
911100.3346896,301935.96875,306440.28125,477539.3125,450403.21875,384469.34375,304428.1875,287258.28125,307743.40625,-0.01220703125,0.858642578125,-0.516357421875,1.2512205839157104,-0.0610351525247097,0.3662109076976776,80.0,12236.0,1.0
911100.3404861,302036.375,306911.71875,479865.96875,451908.3125,387265.90625,306011.59375,288953.875,308927.125,-0.01220703125,0.85986328125,-0.51513671875,1.1901854276657104,0.03051757626235485,0.3967284858226776,80.0,12237.0,1.0
911100.3430316,302679.1875,307378.875,485129.25,453564.9375,392368.1875,307403.03125,291521.65625,310543.15625,-0.01123046875,0.859619140625,-0.516357421875,1.1291502714157104,0.03051757626235485,0.4882812201976776,80.0,12238.0,1.0
911100.3430438,303001.5,307201.125,486091.0,453091.4375,392738.3125,306673.8125,291400.40625,310353.28125,-0.010498046875,0.85986328125,-0.517333984375,1.1901854276657104,0.03051757626235485,0.4577636420726776,80.0,12239.0,1.0
911100.3579914,302508.875,306604.96875,481361.03125,451127.25,387952.4375,304847.40625,288778.65625,308634.875,-0.0107421875,0.859619140625,-0.52001953125,1.2512205839157104,0.1220703050494194,0.4272460639476776,80.0,12240.0,1.0
911100.3605081,301921.84375,306429.8125,477476.46875,450378.28125,384625.09375,304437.84375,287255.0625,307752.6875,-0.0107421875,0.85888671875,-0.517578125,1.2207030057907104,0.03051757626235485,0.6103515028953552,80.0,12241.0,1.0
911100.3605254,302024.125,306903.9375,479807.9375,451880.40625,387418.59375,306009.78125,288949.15625,308937.0625,-0.010986328125,0.8583984375,-0.520263671875,1.1901854276657104,0.1831054538488388,0.6713866591453552,80.0,12242.0,1.0
911100.3615901,302670.15625,307370.125,485089.125,453531.40625,392517.3125,307394.4375,291512.71875,310550.9375,-0.011474609375,0.859375,-0.52001953125,1.2512205839157104,0.3356933295726776,0.7934569716453552,80.0,12243.0,1.0
911100.3841833,302999.46875,307196.03125,486082.59375,453059.5,392893.25,306672.9375,291392.5625,310361.9375,-0.011962890625,0.857666015625,-0.519287109375,1.1901854276657104,0.3662109076976776,0.7324218153953552,80.0,12244.0,1.0
911100.384211,302508.625,306598.71875,481375.96875,451095.6875,388117.5,304844.09375,288774.375,308645.59375,-0.013671875,0.85888671875,-0.517333984375,1.1596678495407104,0.4272460639476776,0.8544921278953552,80.0,12245.0,1.0
911100.3866734,301919.59375,306417.9375,477493.09375,450345.125,384791.375,304421.9375,287252.46875,307757.6875,-0.015625,0.85986328125,-0.5166015625,1.0375975370407104,0.3967284858226776,0.8850097060203552,80.0,12246.0,1.0
911100.3866966,302021.34375,306892.5,479810.0,451852.53125,387582.5,306001.46875,288949.40625,308937.59375,-0.015380859375,0.859375,-0.517333984375,1.0375975370407104,0.4272460639476776,1.0070799589157104,80.0,12247.0,1.0
911100.3892699,302660.53125,307354.90625,485069.53125,453501.09375,392676.0,307382.1875,291511.1875,310544.4375,-0.0146484375,0.8583984375,-0.51708984375,1.0681151151657104,0.4577636420726776,1.1291502714157104,80.0,12248.0,1.0
911100.3893026,302984.96875,307181.1875,486053.09375,453024.65625,393054.375,306657.53125,291392.46875,310351.84375,-0.015380859375,0.85986328125,-0.51953125,1.0986326932907104,0.5187987685203552,1.1291502714157104,80.0,12249.0,1.0
911100.39053,302496.53125,306588.25,481340.46875,451062.34375,388284.0625,304835.4375,288777.84375,308635.0625,-0.0146484375,0.862060546875,-0.519775390625,0.9765624403953552,0.4577636420726776,1.2512205839157104,80.0,12250.0,1.0
911100.3917594,301906.28125,306406.75,477449.1875,450312.21875,384951.40625,304415.84375,287252.125,307748.5625,-0.0146484375,0.860595703125,-0.51806640625,0.9460448622703552,0.4577636420726776,1.3122557401657104,80.0,12251.0,1.0
911100.4079063,302005.96875,306874.09375,479758.40625,451817.65625,387734.46875,305989.75,288949.25,308927.0625,-0.015625,0.85986328125,-0.517578125,0.7934569716453552,0.4577636420726776,1.2817381620407104,80.0,12252.0,1.0
911100.4104759,302648.34375,307336.21875,485005.34375,453470.0625,392822.1875,307372.0,291511.375,310531.625,-0.01513671875,0.860107421875,-0.519287109375,0.6408690810203552,0.4272460639476776,1.3427733182907104,80.0,12253.0,1.0
911100.4105075,302980.875,307168.9375,485990.96875,453001.5625,393200.90625,306651.03125,291396.40625,310340.9375,-0.01416015625,0.861083984375,-0.51904296875,0.4272460639476776,0.4577636420726776,1.3122557401657104,80.0,12254.0,1.0
911100.4129485,302497.625,306581.28125,481281.4375,451037.3125,388428.0,304834.34375,288780.8125,308628.15625,-0.01171875,0.861083984375,-0.519287109375,0.4272460639476776,0.4577636420726776,1.3122557401657104,80.0,12255.0,1.0
911100.4129782,301906.46875,306399.59375,477375.53125,450280.84375,385085.78125,304415.84375,287248.4375,307738.03125,-0.01318359375,0.86181640625,-0.518798828125,0.2746581733226776,0.4577636420726776,1.4038084745407104,80.0,12256.0,1.0
911100.4140839,302005.875,306870.78125,479660.3125,451785.8125,387856.53125,305984.03125,288934.9375,308913.625,-0.015869140625,0.862060546875,-0.523681640625,0.1525878757238388,0.5187987685203552,1.4648436307907104,80.0,12257.0,1.0
911100.4328963,302653.1875,307340.34375,484925.9375,453443.5,392954.9375,307370.21875,291503.0625,310531.09375,-0.015625,0.860595703125,-0.5234375,0.2136230319738388,0.5798339247703552,1.4343260526657104,80.0,12258.0,1.0
911100.435578,302989.625,307176.28125,485938.5625,452973.21875,393346.28125,306654.9375,291386.46875,310346.46875,-0.013671875,0.856201171875,-0.518798828125,0.2136230319738388,0.4882812201976776,1.4953612089157104,80.0,12259.0,1.0
911100.4356202,302506.46875,306588.96875,481256.40625,451013.625,388583.5625,304840.34375,288769.96875,308632.46875,-0.01416015625,0.855712890625,-0.51953125,0.1831054538488388,0.3051757514476776,1.4343260526657104,80.0,12260.0,1.0
911100.4367791,301914.6875,306405.40625,477362.28125,450258.46875,385245.46875,304417.90625,287239.40625,307738.03125,-0.01318359375,0.856201171875,-0.523193359375,0.3662109076976776,0.3967284858226776,1.5258787870407104,80.0,12261.0,1.0
911100.4378698,302012.21875,306872.21875,479652.625,451763.28125,388018.15625,305992.53125,288927.6875,308910.96875,-0.01220703125,0.859619140625,-0.52587890625,0.3967284858226776,0.4882812201976776,1.6784666776657104,80.0,12262.0,1.0
911100.459307,302659.625,307339.90625,484918.78125,453424.03125,393112.65625,307376.09375,291497.875,310521.28125,-0.015625,0.859375,-0.523193359375,0.5187987685203552,0.4882812201976776,1.6174315214157104,80.0,12263.0,1.0
911100.4593484,302992.5625,307173.96875,485952.0625,452955.53125,393509.09375,306654.78125,291388.1875,310333.96875,-0.01513671875,0.858642578125,-0.523193359375,0.5187987685203552,0.5187987685203552,1.6479490995407104,80.0,12264.0,1.0
911100.4617101,302502.34375,306583.0625,481278.9375,450991.71875,388752.65625,304839.1875,288778.375,308620.90625,-0.016357421875,0.859375,-0.5244140625,0.6103515028953552,0.5187987685203552,1.7395018339157104,80.0,12265.0,1.0
911100.4617506,301903.0625,306394.875,477369.96875,450234.875,385413.21875,304414.0625,287248.53125,307728.0,-0.014892578125,0.860595703125,-0.521728515625,0.6408690810203552,0.6103515028953552,1.8920897245407104,80.0,12266.0,1.0
911100.462916,301993.4375,306857.09375,479642.25,451737.8125,388176.40625,305976.09375,288933.9375,308898.4375,-0.01611328125,0.85888671875,-0.52001953125,0.4882812201976776,0.4882812201976776,1.7700194120407104,80.0,12267.0,1.0
911100.4642156,302638.25,307325.0625,484909.59375,453393.90625,393270.8125,307362.15625,291501.09375,310509.375,-0.015625,0.860107421875,-0.52099609375,0.4272460639476776,0.3967284858226776,1.8310545682907104,80.0,12268.0,1.0
911100.4653861,302975.9375,307162.15625,485955.90625,452925.84375,393671.375,306652.09375,291392.65625,310325.28125,-0.016357421875,0.8603515625,-0.52001953125,0.3967284858226776,0.4577636420726776,1.8005369901657104,80.0,12269.0,1.0
911100.5093963,302489.40625,306573.9375,481295.5625,450961.5625,388916.71875,304838.03125,288780.625,308608.75,-0.01708984375,0.85986328125,-0.5224609375,0.2441406100988388,0.3662109076976776,1.6784666776657104,80.0,12270.0,1.0
911100.5094377,301886.59375,306382.15625,477388.5,450202.875,385573.96875,304407.53125,287245.59375,307715.0625,-0.016845703125,0.859375,-0.52294921875,0.1525878757238388,0.4272460639476776,1.6479490995407104,80.0,12271.0,1.0
911100.5094486,301968.3125,306838.59375,479646.03125,451696.59375,388327.5,305963.65625,288924.28125,308884.40625,-0.0185546875,0.859375,-0.522705078125,0.0610351525247097,0.4272460639476776,1.4953612089157104,80.0,12272.0,1.0
911100.5118341,302610.4375,307302.0,484894.5625,453353.40625,393414.0625,307352.3125,291487.15625,310491.0625,-0.01611328125,0.856689453125,-0.52392578125,0.1220703050494194,0.3356933295726776,1.4343260526657104,80.0,12273.0,1.0
911100.5118685,302957.625,307144.375,485934.28125,452892.5,393821.46875,306650.46875,291381.28125,310309.8125,-0.015869140625,0.858642578125,-0.5263671875,0.0915527269244194,0.3662109076976776,1.5869139432907104,80.0,12274.0,1.0
911100.5118772,302473.65625,306556.0625,481264.28125,450927.15625,389068.25,304838.90625,288768.46875,308591.0625,-0.013916015625,0.85791015625,-0.52783203125,0.1525878757238388,0.4577636420726776,1.5869139432907104,80.0,12275.0,1.0
911100.5118865,301870.875,306364.375,477332.625,450167.90625,385718.34375,304407.15625,287233.78125,307695.375,-0.012939453125,0.859375,-0.527587890625,0.2441406100988388,0.4577636420726776,1.7089842557907104,80.0,12276.0,1.0
911100.5144755,301954.75,306819.625,479551.78125,451667.34375,388462.53125,305950.34375,288914.375,308866.34375,-0.013671875,0.855712890625,-0.523681640625,0.2746581733226776,0.5187987685203552,1.6479490995407104,80.0,12277.0,1.0
911100.5145134,302604.71875,307290.53125,484788.96875,453329.96875,393550.59375,307339.4375,291482.21875,310480.0625,-0.012451171875,0.856689453125,-0.525390625,0.1525878757238388,0.7324218153953552,1.7089842557907104,80.0,12278.0,1.0
911100.5145224,302956.8125,307139.34375,485853.90625,452868.09375,393957.65625,306641.4375,291375.375,310295.5,-0.01220703125,0.857666015625,-0.5244140625,0.1525878757238388,0.7629393935203552,1.6479490995407104,80.0,12279.0,1.0
911100.5145315,302475.53125,306555.4375,481224.78125,450907.40625,389209.78125,304830.59375,288765.6875,308581.3125,-0.013671875,0.857666015625,-0.52392578125,0.0,0.8239745497703552,1.5563963651657104,80.0,12280.0,1.0
911100.5166836,301874.4375,306362.78125,477309.09375,450153.6875,385860.25,304400.71875,287232.0,307689.3125,-0.011474609375,0.85791015625,-0.522705078125,0.0,1.0375975370407104,1.4953612089157104,80.0,12281.0,1.0
911100.5167156,301960.09375,306820.1875,479526.03125,451656.4375,388599.5,305966.0625,288908.75,308858.03125,-0.0126953125,0.856201171875,-0.523193359375,-0.0610351525247097,1.0681151151657104,1.6479490995407104,80.0,12282.0,1.0
911100.5192707,302608.9375,307293.5,484767.59375,453316.71875,393685.40625,307363.5,291478.28125,310470.9375,-0.01123046875,0.855712890625,-0.5244140625,-0.0915527269244194,1.0681151151657104,1.7395018339157104,80.0,12283.0,1.0
911100.5330082,302961.46875,307143.75,485862.5625,452858.34375,394109.09375,306656.375,291383.53125,310292.5625,-0.01220703125,0.85595703125,-0.524169921875,-0.0915527269244194,1.0681151151657104,1.6784666776657104,80.0,12284.0,1.0
911100.5355413,302485.8125,306562.9375,481254.0,450903.46875,389375.375,304849.5625,288777.125,308581.59375,-0.010986328125,0.85595703125,-0.52099609375,-0.1525878757238388,1.1596678495407104,1.6784666776657104,80.0,12285.0,1.0
911100.5355771,301881.875,306366.96875,477337.25,450143.6875,386026.34375,304409.9375,287242.1875,307685.1875,-0.01123046875,0.855712890625,-0.523193359375,-0.1220703050494194,1.1291502714157104,1.5869139432907104,80.0,12286.0,1.0
911100.5355875,301959.75,306814.1875,479549.5625,451638.5625,388760.4375,305955.0625,288919.1875,308850.78125,-0.0126953125,0.857421875,-0.524169921875,-0.2136230319738388,1.2512205839157104,1.4648436307907104,80.0,12287.0,1.0
911100.5580167,302609.90625,307287.40625,484808.09375,453304.125,393854.84375,307353.3125,291490.28125,310466.46875,-0.01318359375,0.859130859375,-0.523681640625,-0.3051757514476776,1.3732908964157104,1.5258787870407104,80.0,12288.0,1.0
911100.5604847,302967.0,307142.5625,485923.5625,452846.46875,394287.28125,306666.03125,291390.40625,310288.71875,-0.012451171875,0.857421875,-0.522705078125,-0.3356933295726776,1.3732908964157104,1.4343260526657104,80.0,12289.0,1.0
