Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
469498.2510681,268337.09375,268920.1875,610941.6875,514214.0625,269932.03125,256787.84375,232362.9375,241073.328125,-0.09765625,0.819580078125,-0.565185546875,0.5493163466453552,2.319335699081421,0.6103515028953552,100.0,2337.0,1.0
469498.2537511,269170.09375,269261.28125,610108.125,513896.84375,269205.5,256805.546875,232181.078125,240963.53125,-0.099365234375,0.81787109375,-0.566650390625,0.5798339247703552,2.349853277206421,0.5493163466453552,100.0,2338.0,1.0
469498.2562802,268557.28125,268800.21875,607368.875,513649.8125,268490.59375,256757.453125,232110.453125,240912.390625,-0.096923828125,0.818115234375,-0.56689453125,0.7019042372703552,2.471923589706421,0.5798339247703552,100.0,2339.0,1.0
469498.2637406,267443.375,268251.625,606550.8125,513823.96875,268807.1875,256734.734375,232277.46875,241014.21875,-0.096923828125,0.817138671875,-0.56591796875,0.8239745497703552,2.593993902206421,0.5493163466453552,100.0,2340.0,1.0
469498.2637537,267243.09375,268285.59375,608667.1875,514136.46875,269687.5,256735.71875,232422.390625,241102.5625,-0.09814453125,0.814697265625,-0.567626953125,0.8544921278953552,2.716064214706421,0.5493163466453552,100.0,2341.0,1.0
469498.2660608,268322.6875,268915.46875,610758.125,514148.625,269922.90625,256779.4375,232356.140625,241067.515625,-0.0986328125,0.813720703125,-0.56787109375,0.9155272841453552,2.807616949081421,0.5493163466453552,100.0,2342.0,1.0
469498.2687555,269160.0,269254.40625,609916.4375,513831.21875,269192.1875,256798.75,232173.578125,240959.328125,-0.10205078125,0.810791015625,-0.570068359375,1.0681151151657104,2.960204839706421,0.5493163466453552,100.0,2343.0,1.0
469498.271254,268572.0625,268808.53125,607199.3125,513606.8125,268498.03125,256770.421875,232126.1875,240930.453125,-0.102294921875,0.811279296875,-0.5712890625,1.2512205839157104,3.204345464706421,0.4577636420726776,100.0,2344.0,1.0
469498.2737415,267437.125,268245.625,606375.125,513766.75,268805.125,256734.921875,232277.109375,241016.09375,-0.1044921875,0.81298828125,-0.5693359375,1.3427733182907104,3.265380620956421,0.5493163466453552,100.0,2345.0,1.0
469498.277523,267218.96875,268272.0,608483.375,514071.71875,269679.71875,256728.390625,232413.8125,241092.8125,-0.103759765625,0.81591796875,-0.570556640625,1.5258787870407104,3.143310308456421,0.4882812201976776,100.0,2346.0,1.0
469498.2775415,268297.5625,268893.8125,610564.5625,514079.96875,269909.5625,256764.0625,232342.28125,241050.796875,-0.1044921875,0.818115234375,-0.571533203125,1.6479490995407104,3.173827886581421,0.6103515028953552,100.0,2347.0,1.0
469498.2974637,269157.65625,269241.625,609729.25,513772.75,269188.25,256795.09375,232171.25,240952.4375,-0.105224609375,0.82177734375,-0.570556640625,1.6784666776657104,3.204345464706421,0.7934569716453552,100.0,2348.0,1.0
