Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
515151.4820774,281786.3125,311268.25,315220.0625,286472.3125,297442.46875,300555.34375,152805.65625,304505.34375,0.03173828125,0.94921875,-0.309326171875,-1.5258787870407104,1.8005369901657104,0.7324218153953552,80.0,871255.0,1.0
515151.4820909,280623.03125,311702.34375,316396.1875,289577.15625,300869.0625,301942.5625,153357.109375,306020.78125,0.031982421875,0.9482421875,-0.31005859375,-1.5563963651657104,1.8920897245407104,0.7934569716453552,80.0,871256.0,1.0
515151.4846399,287030.75,314225.125,318350.28125,293401.875,301957.34375,302393.375,153567.3125,306911.46875,0.03076171875,0.948974609375,-0.311767578125,-1.4648436307907104,1.9226073026657104,0.8850097060203552,80.0,871257.0,1.0
515151.4846532,291913.71875,315354.875,318304.59375,292645.6875,299265.65625,301296.0,153104.453125,305953.09375,0.0322265625,0.9453125,-0.31005859375,-1.3732908964157104,1.9836424589157104,0.8850097060203552,80.0,871258.0,1.0
515151.4870658,289010.65625,313814.75,316456.46875,288459.375,296575.125,300243.75,152568.984375,304507.5625,0.033935546875,0.945068359375,-0.311279296875,-1.2207030057907104,2.075195074081421,0.9460448622703552,80.0,871259.0,1.0
515151.4895719,282460.25,311880.4375,315384.28125,286768.78125,297715.5,300728.4375,152823.71875,304609.15625,0.033203125,0.94677734375,-0.31103515625,-1.0986326932907104,2.075195074081421,0.9765624403953552,80.0,871260.0,1.0
515151.4944651,281187.375,312262.03125,316522.25,289825.875,301108.59375,302086.4375,153458.5,306113.40625,0.0322265625,0.94775390625,-0.3115234375,-1.0070799589157104,2.136230230331421,0.9765624403953552,80.0,871261.0,1.0
515151.4969464,287523.46875,314756.75,318464.625,293652.6875,302202.125,302530.25,153543.53125,307008.65625,0.03125,0.94775390625,-0.307861328125,-0.9765624403953552,2.258300542831421,0.9460448622703552,80.0,871262.0,1.0
515151.499602,292408.5,315874.96875,318415.46875,292914.25,299497.5625,301416.0625,153029.96875,306047.34375,0.033203125,0.94921875,-0.3056640625,-0.8544921278953552,2.288818120956421,1.0070799589157104,80.0,871263.0,1.0
515151.5033673,289502.5,314305.15625,316539.875,288698.09375,296752.21875,300326.625,152635.234375,304580.875,0.0322265625,0.951416015625,-0.30712890625,-0.8239745497703552,2.288818120956421,0.9460448622703552,80.0,871264.0,1.0
515151.5033797,282903.1875,312337.40625,315438.75,286950.46875,297843.71875,300792.1875,152906.40625,304667.78125,0.031005859375,0.951904296875,-0.3076171875,-0.8239745497703552,2.319335699081421,1.0070799589157104,80.0,871265.0,1.0
515151.5033818,281550.0,312685.1875,316560.09375,289981.34375,301231.15625,302149.8125,153596.09375,306165.8125,0.0322265625,0.951416015625,-0.30712890625,-0.8544921278953552,2.410888433456421,1.0070799589157104,80.0,871266.0,1.0
515151.5056315,287838.28125,315170.96875,318506.21875,293822.90625,302352.25,302612.5,153910.09375,307074.1875,0.03271484375,0.94921875,-0.308837890625,-0.7629393935203552,2.502441167831421,1.0986326932907104,80.0,871267.0,1.0
515151.5082268,292771.46875,316319.125,318491.375,293136.53125,299682.375,301526.65625,153492.03125,306141.40625,0.03564453125,0.9462890625,-0.30810546875,-0.7934569716453552,2.471923589706421,1.0375975370407104,80.0,871268.0,1.0
515151.5106504,289904.46875,314752.90625,316619.8125,288920.375,296905.46875,300419.0,153045.171875,304666.09375,0.037109375,0.943115234375,-0.313232421875,-0.7629393935203552,2.563476324081421,1.1291502714157104,80.0,871269.0,1.0
515151.5131954,283270.65625,312750.4375,315491.21875,287114.96875,297938.3125,300847.6875,153365.609375,304723.03125,0.040283203125,0.94482421875,-0.314453125,-0.6713866591453552,2.624511480331421,1.2512205839157104,80.0,871270.0,1.0
515151.5157311,281828.40625,313060.25,316596.28125,290108.75,301320.75,302205.53125,154127.171875,306216.5,0.0390625,0.943603515625,-0.3115234375,-0.3967284858226776,2.807616949081421,1.2817381620407104,80.0,871271.0,1.0
515151.5157455,288071.625,315527.0,318548.125,293962.125,302470.625,302680.0,154329.6875,307130.25,0.036376953125,0.9423828125,-0.312744140625,-0.2746581733226776,2.929687261581421,1.2512205839157104,80.0,871272.0,1.0
515151.518277,293024.40625,316670.78125,318531.0625,293295.03125,299794.9375,301575.84375,153695.515625,306187.4375,0.035400390625,0.942626953125,-0.31103515625,-0.1220703050494194,3.021239995956421,1.2512205839157104,80.0,871273.0,1.0
515151.520657,290183.59375,315088.25,316644.9375,289064.125,296974.78125,300438.84375,152953.078125,304692.5625,0.032958984375,0.940673828125,-0.311767578125,-0.03051757626235485,3.082275152206421,1.1901854276657104,80.0,871274.0,1.0
515151.5233114,283533.84375,313056.125,315504.625,287221.0,297971.9375,300857.09375,152813.875,304737.09375,0.03076171875,0.938720703125,-0.31396484375,0.2441406100988388,3.082275152206421,1.0986326932907104,80.0,871275.0,1.0
