Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1167633.21614,288134.46875,316183.15625,321533.78125,306348.8125,290392.96875,296920.9375,294053.40625,327690.34375,-0.03564453125,0.951904296875,-0.257080078125,-0.5187987685203552,-1.8920897245407104,-0.4272460639476776,80.0,1263182.0,1.0
1167633.2193286,287298.25,312056.21875,318969.0625,303895.9375,288094.0625,294514.75,290497.78125,324537.40625,-0.0341796875,0.950439453125,-0.255126953125,-0.8239745497703552,-2.136230230331421,-0.5493163466453552,80.0,1263183.0,1.0
1167633.2193646,286487.34375,307081.25,315683.53125,301038.75,284930.9375,292004.53125,285350.25,319923.46875,-0.03173828125,0.9482421875,-0.2568359375,-1.1901854276657104,-2.288818120956421,-0.5187987685203552,80.0,1263184.0,1.0
1167633.2212594,286854.78125,308151.53125,316269.96875,301802.46875,285307.5,292882.34375,285758.21875,320261.875,-0.0283203125,0.943359375,-0.260986328125,-1.2817381620407104,-2.349853277206421,-0.6103515028953552,80.0,1263185.0,1.0
1167633.2249896,287898.8125,313814.125,319956.5625,305147.8125,288734.5625,295951.6875,291189.5,325118.3125,-0.0244140625,0.939208984375,-0.258056640625,-1.3122557401657104,-2.471923589706421,-0.6408690810203552,80.0,1263186.0,1.0
1167633.2393249,288194.8125,316253.78125,321663.53125,306490.34375,290484.0,296971.8125,294120.1875,327772.6875,-0.02392578125,0.941162109375,-0.26025390625,-1.1901854276657104,-2.532958745956421,-0.7019042372703552,80.0,1263187.0,1.0
1167633.2393587,287360.3125,312160.09375,319132.78125,304061.0,288218.34375,294575.875,290617.5625,324666.34375,-0.027099609375,0.9443359375,-0.255859375,-1.1291502714157104,-2.410888433456421,-0.6408690810203552,80.0,1263188.0,1.0
1167633.2412339,286558.5,307178.53125,315852.15625,301228.40625,285059.3125,292057.84375,285478.1875,320059.375,-0.02783203125,0.947998046875,-0.255859375,-1.1596678495407104,-2.441406011581421,-0.6713866591453552,80.0,1263189.0,1.0
1167633.2437572,286885.375,308194.53125,316376.53125,301901.09375,285394.78125,292901.65625,285833.21875,320345.21875,-0.026611328125,0.94921875,-0.252685546875,-1.3732908964157104,-2.532958745956421,-0.6103515028953552,80.0,1263190.0,1.0
1167633.2474436,287905.3125,313817.25,320001.8125,305195.46875,288780.625,295944.1875,291207.84375,325146.90625,-0.02880859375,0.948486328125,-0.25537109375,-1.6479490995407104,-2.532958745956421,-0.4577636420726776,80.0,1263191.0,1.0
1167633.2537325,288164.78125,316244.21875,321656.71875,306463.4375,290496.78125,296947.78125,294102.21875,327763.40625,-0.027587890625,0.947509765625,-0.25244140625,-1.7089842557907104,-2.716064214706421,-0.3356933295726776,80.0,1263192.0,1.0
1167633.2581554,287325.6875,312147.75,319107.03125,304004.5625,288214.75,294548.34375,290586.1875,324640.59375,-0.029052734375,0.946533203125,-0.2509765625,-1.7700194120407104,-2.655029058456421,-0.3967284858226776,80.0,1263193.0,1.0
1167633.2581908,286538.75,307164.46875,315828.1875,301172.875,285053.6875,292034.3125,285441.28125,320030.40625,-0.032470703125,0.946044921875,-0.25341796875,-1.7089842557907104,-2.624511480331421,-0.3356933295726776,80.0,1263194.0,1.0
1167633.2637398,286908.15625,308193.65625,316391.5625,301923.4375,285412.375,292902.5625,285819.28125,320343.59375,-0.03662109375,0.948486328125,-0.24853515625,-1.6479490995407104,-2.746581792831421,-0.4577636420726776,80.0,1263195.0,1.0
1167633.2731502,287962.8125,313849.625,320065.8125,305282.8125,288832.28125,295975.09375,291240.65625,325190.28125,-0.03857421875,0.950439453125,-0.252685546875,-1.7700194120407104,-2.929687261581421,-0.5187987685203552,80.0,1263196.0,1.0
1167633.2731834,288220.65625,316301.25,321757.40625,306603.0,290572.34375,296989.875,294177.5,327843.4375,-0.03759765625,0.95068359375,-0.254150390625,-1.9226073026657104,-3.082275152206421,-0.6103515028953552,80.0,1263197.0,1.0
1167633.2755739,287388.46875,312247.28125,319252.5,304161.75,288329.5625,294610.40625,290722.28125,324773.625,-0.03564453125,0.95166015625,-0.251953125,-1.9836424589157104,-3.204345464706421,-0.6408690810203552,80.0,1263198.0,1.0
1167633.2756085,286604.8125,307272.5625,315998.96875,301329.4375,285194.40625,292102.34375,285608.1875,320193.3125,-0.032470703125,0.951171875,-0.25244140625,-1.9836424589157104,-3.326415777206421,-0.6103515028953552,80.0,1263199.0,1.0
1167633.2835635,286959.84375,308274.46875,316544.4375,302052.8125,285542.125,292946.96875,285969.65625,320490.59375,-0.028076171875,0.94970703125,-0.255126953125,-2.014159917831421,-3.448486089706421,-0.5187987685203552,80.0,1263200.0,1.0
1167633.2900073,287984.4375,313895.5,320185.28125,305361.40625,288937.09375,295997.71875,291369.40625,325316.34375,-0.02685546875,0.94970703125,-0.256591796875,-1.9836424589157104,-3.417968511581421,-0.4577636420726776,80.0,1263201.0,1.0
1167633.2924372,288260.90625,316373.40625,321895.34375,306691.34375,290697.9375,297034.65625,294342.0,328005.6875,-0.026611328125,0.9482421875,-0.25830078125,-1.9531248807907104,-3.326415777206421,-0.2746581733226776,80.0,1263202.0,1.0
1167633.2950073,287453.375,312358.5,319418.875,304295.6875,288483.25,294674.875,290926.28125,324974.34375,-0.02734375,0.946044921875,-0.256103515625,-1.8005369901657104,-3.204345464706421,-0.1831054538488388,80.0,1263203.0,1.0
1167633.2987566,286659.15625,307369.9375,316156.59375,301462.8125,285340.0625,292152.34375,285810.4375,320386.875,-0.025634765625,0.944580078125,-0.256591796875,-1.5563963651657104,-3.143310308456421,0.0,80.0,1263204.0,1.0
1167633.3055418,286988.1875,308331.25,316669.53125,302155.90625,285661.125,292978.09375,286142.03125,320652.59375,-0.02587890625,0.943359375,-0.259033203125,-1.3732908964157104,-3.021239995956421,0.1525878757238388,80.0,1263205.0,1.0
1167633.305579,288002.40625,313933.9375,320289.875,305451.71875,289042.59375,296020.875,291527.5625,325460.46875,-0.0234375,0.9443359375,-0.259033203125,-1.2207030057907104,-2.929687261581421,0.3051757514476776,80.0,1263206.0,1.0
1167633.313757,288278.5,316439.5625,322010.6875,306791.375,290815.4375,297066.21875,294526.09375,328163.21875,-0.02392578125,0.94189453125,-0.26025390625,-0.9155272841453552,-2.868652105331421,0.4882812201976776,80.0,1263207.0,1.0
1167633.3168275,287488.25,312442.8125,319557.1875,304420.40625,288615.21875,294715.0,291138.09375,325153.78125,-0.022216796875,0.942138671875,-0.257568359375,-0.7324218153953552,-2.655029058456421,0.6713866591453552,80.0,1263208.0,1.0
1167633.3168606,286700.5625,307439.84375,316291.59375,301606.5,285467.1875,292183.1875,286013.125,320563.46875,-0.02294921875,0.93994140625,-0.2578125,-0.3662109076976776,-2.532958745956421,0.8544921278953552,80.0,1263209.0,1.0
1167633.318705,287013.3125,308359.59375,316770.09375,302251.84375,285761.4375,292986.5,286307.875,320797.15625,-0.02490234375,0.938232421875,-0.256103515625,-0.1831054538488388,-2.380370855331421,1.0070799589157104,80.0,1263210.0,1.0
1167633.3299406,288022.8125,313956.71875,320374.625,305515.625,289132.15625,296031.4375,291684.03125,325592.34375,-0.024658203125,0.936767578125,-0.255615234375,0.03051757626235485,-2.227782964706421,1.0375975370407104,80.0,1263211.0,1.0
1167633.3331478,288316.78125,316481.59375,322114.3125,306877.21875,290922.90625,297103.25,294709.03125,328323.90625,-0.027099609375,0.937255859375,-0.261474609375,0.3662109076976776,-2.136230230331421,1.0070799589157104,80.0,1263212.0,1.0
1167633.333181,287503.09375,312493.6875,319660.1875,304494.34375,288724.84375,294750.0625,291329.15625,325323.75,-0.02734375,0.9375,-0.2568359375,0.5493163466453552,-1.8615721464157104,0.9765624403953552,80.0,1263213.0,1.0
1167633.3412336,286700.21875,307471.25,316369.375,301626.625,285555.4375,292196.21875,286182.0,320706.96875,-0.027099609375,0.938232421875,-0.259033203125,0.6713866591453552,-1.8615721464157104,0.9765624403953552,80.0,1263214.0,1.0
1167633.3443278,287028.5,308374.875,316836.875,302279.90625,285839.75,292996.6875,286456.9375,320919.46875,-0.031005859375,0.939697265625,-0.2578125,0.7629393935203552,-1.8615721464157104,0.8850097060203552,80.0,1263215.0,1.0
1167633.3443636,288021.1875,313948.59375,320419.34375,305541.46875,289193.5,296028.9375,291810.0,325694.25,-0.030517578125,0.939453125,-0.255615234375,0.8239745497703552,-1.7700194120407104,0.8239745497703552,80.0,1263216.0,1.0
1167633.3499878,288318.5625,316510.90625,322169.9375,306901.1875,291000.3125,297112.1875,294856.09375,328443.15625,-0.0302734375,0.94140625,-0.257080078125,0.9765624403953552,-1.8005369901657104,0.8239745497703552,80.0,1263217.0,1.0
1167633.3587125,287544.125,312565.5625,319756.75,304579.5625,288833.8125,294785.8125,291514.0625,325476.1875,-0.0322265625,0.943359375,-0.255615234375,1.0375975370407104,-1.7395018339157104,0.5493163466453552,80.0,1263218.0,1.0
1167633.3618244,286743.84375,307536.25,316479.09375,301744.1875,285668.625,292231.09375,286371.375,320863.15625,-0.035400390625,0.944580078125,-0.258056640625,1.0070799589157104,-1.9226073026657104,0.4882812201976776,80.0,1263219.0,1.0
1167633.3618573,287068.90625,308421.28125,316938.1875,302390.6875,285943.1875,293017.34375,286630.375,321063.25,-0.036376953125,0.943359375,-0.258544921875,1.0375975370407104,-1.9836424589157104,0.3967284858226776,80.0,1263220.0,1.0
1167633.3637582,288069.03125,314013.3125,320536.1875,305657.625,289308.75,296059.40625,291998.71875,325854.46875,-0.037109375,0.94189453125,-0.258544921875,1.0681151151657104,-2.044677495956421,0.4577636420726776,80.0,1263221.0,1.0
1167633.3950928,288365.9375,316594.875,322301.8125,307029.75,291123.34375,297149.75,295068.15625,328619.28125,-0.0380859375,0.93994140625,-0.256591796875,0.9460448622703552,-2.105712652206421,0.3356933295726776,80.0,1263222.0,1.0
1167633.4006388,287562.1875,312644.5,319879.84375,304673.0625,288956.46875,294816.03125,291740.625,325661.0,-0.03955078125,0.940673828125,-0.256591796875,1.0375975370407104,-2.227782964706421,0.1525878757238388,80.0,1263223.0,1.0
1167633.4006897,286764.65625,307604.8125,316591.5625,301806.5,285788.0,292259.1875,286592.375,321043.5,-0.038818359375,0.94287109375,-0.25634765625,0.9765624403953552,-2.349853277206421,0.03051757626235485,80.0,1263224.0,1.0
1167633.4025727,287080.71875,308463.5625,317027.21875,302434.40625,286041.46875,293031.375,286819.65625,321213.625,-0.038330078125,0.945068359375,-0.255126953125,0.9460448622703552,-2.441406011581421,-0.03051757626235485,80.0,1263225.0,1.0
1167633.4050464,288078.15625,314050.15625,320614.6875,305704.71875,289400.65625,296074.15625,292177.90625,325992.53125,-0.037841796875,0.943359375,-0.25390625,0.8850097060203552,-2.532958745956421,-0.0610351525247097,80.0,1263226.0,1.0
1167633.4075031,288379.90625,316647.15625,322385.9375,307089.1875,291226.78125,297181.9375,295261.46875,328772.375,-0.0419921875,0.945068359375,-0.255126953125,0.7019042372703552,-2.624511480331421,-0.1525878757238388,80.0,1263227.0,1.0
1167633.410068,287603.5,312728.0,319989.03125,304774.1875,289079.875,294869.5,291959.46875,325840.96875,-0.041015625,0.943359375,-0.256591796875,0.6103515028953552,-2.777099370956421,-0.1220703050494194,80.0,1263228.0,1.0
1167633.4125397,286798.65625,307665.4375,316684.8125,301905.75,285893.5,292294.03125,286781.75,321200.9375,-0.0419921875,0.943603515625,-0.25830078125,0.3967284858226776,-2.899169683456421,-0.2136230319738388,80.0,1263229.0,1.0
1167633.4150681,287102.53125,308486.8125,317095.625,302511.21875,286121.21875,293048.28125,286973.875,321341.3125,-0.044921875,0.945556640625,-0.2587890625,0.2136230319738388,-3.021239995956421,-0.2441406100988388,80.0,1263230.0,1.0
1167633.417526,288099.6875,314075.03125,320683.625,305776.625,289479.875,296099.03125,292334.8125,326123.21875,-0.0458984375,0.943359375,-0.2578125,-0.0610351525247097,-3.173827886581421,-0.3051757514476776,80.0,1263231.0,1.0
1167633.4200707,288367.375,316671.5625,322445.65625,307130.5,291296.53125,297194.8125,295424.09375,328905.40625,-0.046630859375,0.94482421875,-0.2578125,-0.1220703050494194,-3.356933355331421,-0.3051757514476776,80.0,1263232.0,1.0
1167633.4225704,287591.78125,312764.9375,320058.9375,304812.625,289157.03125,294883.09375,292138.3125,325987.78125,-0.047119140625,0.94384765625,-0.258056640625,-0.3051757514476776,-3.479003667831421,-0.3967284858226776,80.0,1263233.0,1.0
1167633.4256261,286803.5625,307699.59375,316757.6875,301949.8125,285972.53125,292305.3125,286957.78125,321343.8125,-0.049560546875,0.9453125,-0.2578125,-0.5798339247703552,-3.692626714706421,-0.5187987685203552,80.0,1263234.0,1.0
1167633.4256832,287100.46875,308497.71875,317148.28125,302536.6875,286182.4375,293043.71875,287125.0625,321460.375,-0.050537109375,0.947265625,-0.260986328125,-0.7629393935203552,-3.723144292831421,-0.7019042372703552,80.0,1263235.0,1.0
1167633.4275691,288092.1875,314087.25,320730.46875,305793.875,289537.625,296089.8125,292486.34375,326242.40625,-0.05029296875,0.947509765625,-0.2607421875,-1.0375975370407104,-3.845214605331421,-0.5798339247703552,80.0,1263236.0,1.0
1167633.4368327,288407.875,316752.03125,322540.15625,307212.40625,291404.53125,297233.78125,295639.21875,329082.59375,-0.050537109375,0.94970703125,-0.259033203125,-1.1901854276657104,-4.119872570037842,-0.6103515028953552,80.0,1263237.0,1.0
1167633.4368843,287637.09375,312850.125,320146.375,304911.34375,289262.96875,294925.125,292349.46875,326161.0625,-0.04931640625,0.9482421875,-0.258056640625,-1.3427733182907104,-4.302978038787842,-0.4272460639476776,80.0,1263238.0,1.0
1167633.4387806,286818.03125,307741.15625,316805.6875,302008.125,286043.25,292320.25,287125.4375,321473.875,-0.05029296875,0.9501953125,-0.25927734375,-1.5869139432907104,-4.425048351287842,-0.3356933295726776,80.0,1263239.0,1.0
1167633.4450791,287099.59375,308508.53125,317176.09375,302554.03125,286238.5,293049.25,287265.0,321562.40625,-0.0517578125,0.951904296875,-0.25732421875,-1.9531248807907104,-4.638671398162842,-0.2441406100988388,80.0,1263240.0,1.0
1167633.4518637,288108.90625,314119.0,320772.9375,305829.71875,289606.46875,296113.875,292638.71875,326353.28125,-0.0498046875,0.951416015625,-0.259521484375,-2.197265386581421,-4.821776866912842,-0.0915527269244194,80.0,1263241.0,1.0
1167633.4519156,288426.375,316804.34375,322594.96875,307258.4375,291479.28125,297266.875,295810.15625,329207.5,-0.04931640625,0.95068359375,-0.26220703125,-2.349853277206421,-4.974364757537842,-0.0915527269244194,80.0,1263242.0,1.0
1167633.4606429,287637.8125,312919.4375,320207.4375,304944.0625,289342.8125,294958.375,292537.3125,326299.625,-0.0517578125,0.95166015625,-0.26025390625,-2.502441167831421,-5.157470226287842,0.0915527269244194,80.0,1263243.0,1.0
1167633.4606929,286832.15625,307813.84375,316877.46875,302053.1875,286130.9375,292354.03125,287316.03125,321619.8125,-0.051025390625,0.94873046875,-0.2607421875,-2.655029058456421,-5.187987804412842,0.2441406100988388,80.0,1263244.0,1.0
1167633.4625077,287131.6875,308571.9375,317247.96875,302614.84375,286320.84375,293075.8125,287445.40625,321703.84375,-0.052734375,0.950927734375,-0.2578125,-2.777099370956421,-5.279540538787842,0.3967284858226776,80.0,1263245.0,1.0
1167633.4690217,288133.03125,314173.71875,320837.84375,305880.34375,289679.78125,296135.6875,292820.28125,326495.0625,-0.05224609375,0.9482421875,-0.260009765625,-2.990722417831421,-5.401610851287842,0.5493163466453552,80.0,1263246.0,1.0
1167633.4731764,288477.78125,316901.15625,322692.34375,307353.84375,291576.09375,297312.28125,296027.40625,329384.625,-0.0517578125,0.9453125,-0.26025390625,-3.112792730331421,-5.554198741912842,0.6713866591453552,80.0,1263247.0,1.0
1167633.4732258,287687.0,313033.34375,320328.78125,305056.8125,289462.34375,295011.46875,292780.6875,326504.71875,-0.049560546875,0.943359375,-0.26318359375,-3.173827886581421,-5.676269054412842,0.8850097060203552,80.0,1263248.0,1.0
1167633.4812777,286866.25,307894.5,316982.4375,302126.84375,286237.71875,292383.71875,287538.5,321803.53125,-0.0517578125,0.941650390625,-0.26123046875,-3.295898199081421,-5.798339366912842,0.9765624403953552,80.0,1263249.0,1.0
1167633.4882132,287142.0625,308608.59375,317318.625,302650.78125,286399.53125,293082.71875,287627.96875,321847.78125,-0.0517578125,0.942626953125,-0.2607421875,-3.356933355331421,-5.859374523162842,1.0375975370407104,80.0,1263250.0,1.0
1167633.4882642,288150.03125,314218.4375,320915.53125,305927.53125,289770.25,296162.25,293014.40625,326648.9375,-0.051513671875,0.942626953125,-0.260498046875,-3.448486089706421,-6.103515148162842,1.1291502714157104,80.0,1263251.0,1.0
1167633.4900117,288463.125,316951.15625,322762.78125,307375.46875,291668.90625,297338.21875,296235.5625,329549.65625,-0.051025390625,0.945068359375,-0.260986328125,-3.540038824081421,-6.164550304412842,1.2817381620407104,80.0,1263252.0,1.0
1167633.5049915,287694.9375,313098.875,320403.40625,305087.125,289557.5625,295033.84375,292994.5625,326671.75,-0.04931640625,0.9443359375,-0.262451171875,-3.509521245956421,-6.378173351287842,1.2817381620407104,80.0,1263253.0,1.0
1167633.5080991,286890.65625,307960.03125,317062.09375,302195.96875,286334.71875,292406.15625,287749.5625,321967.15625,-0.052734375,0.9453125,-0.26123046875,-3.631591558456421,-6.561278820037842,1.5258787870407104,80.0,1263254.0,1.0
1167633.5081346,287180.21875,308666.6875,317405.4375,302743.125,286501.53125,293113.5625,287837.5625,322013.46875,-0.0537109375,0.9443359375,-0.26123046875,-3.662109136581421,-6.622313976287842,1.5563963651657104,80.0,1263255.0,1.0
1167633.5099474,288184.09375,314283.34375,321007.53125,306025.875,289873.09375,296195.21875,293233.34375,326827.125,-0.05615234375,0.945068359375,-0.2626953125,-3.753661870956421,-6.835937023162842,1.6479490995407104,80.0,1263256.0,1.0
1167633.5124557,288517.3125,317068.1875,322899.75,307521.5625,291808.375,297403.03125,296512.34375,329782.40625,-0.05517578125,0.945556640625,-0.259033203125,-3.784179449081421,-7.019042491912842,1.7395018339157104,80.0,1263257.0,1.0
1167633.529256,287748.25,313256.6875,320573.65625,305255.03125,289724.65625,295119.75,293318.46875,326948.1875,-0.056396484375,0.945068359375,-0.258056640625,-3.936767339706421,-7.324218273162842,1.7089842557907104,80.0,1263258.0,1.0
1167633.5292888,286975.21875,308171.375,317289.8125,302399.8125,286545.4375,292511.9375,288128.125,322296.625,-0.056884765625,0.94580078125,-0.257080078125,-4.028319835662842,-7.568358898162842,1.7700194120407104,80.0,1263259.0,1.0
1167633.5312283,287300.9375,308955.3125,317709.59375,303009.125,286782.09375,293253.5625,288311.0625,322429.28125,-0.056884765625,0.94921875,-0.256103515625,-4.028319835662842,-7.843017101287842,1.8310545682907104,80.0,1263260.0,1.0
1167633.5343259,288312.03125,314658.3125,321381.53125,306334.15625,290230.0,296374.84375,293828.8125,327347.40625,-0.0576171875,0.94775390625,-0.2568359375,-4.272460460662842,-8.026122093200684,1.8920897245407104,80.0,1263261.0,1.0
