Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
484221.7315324,290182.15625,305224.09375,305537.0,323454.0,315717.96875,271594.8125,258152.015625,271983.09375,-0.00341796875,1.01220703125,-0.619140625,-15.197752952575684,-10.070799827575684,6.774901866912842,60.0,1389904.0,1.0
484221.7315443,288231.40625,304196.78125,302660.875,322086.34375,314224.40625,271560.65625,257287.71875,271705.84375,0.001708984375,1.00830078125,-0.616455078125,-18.005369186401367,-8.819579124450684,7.904052257537842,60.0,1389905.0,1.0
484221.7315459,286359.03125,305394.59375,305211.5625,324140.71875,316311.8125,271824.59375,259499.828125,272475.75,0.005615234375,1.00048828125,-0.61669921875,-20.507810592651367,-7.476806163787842,8.941649436950684,60.0,1389906.0,1.0
484221.7315476,287013.75,307146.34375,309726.25,326822.65625,319149.75,272023.96875,261785.796875,273238.90625,0.005615234375,0.992919921875,-0.61572265625,-22.827146530151367,-6.134032726287842,9.857176780700684,60.0,1389907.0,1.0
484221.7336298,289473.53125,307024.65625,309888.1875,326378.3125,318714.0,271884.9375,260894.3125,272914.0,0.001708984375,0.982421875,-0.6123046875,-25.207517623901367,-4.760741710662842,10.772704124450684,60.0,1389908.0,1.0
484221.7363372,290228.84375,305238.21875,305642.6875,323553.6875,315722.6875,271629.40625,258175.53125,271996.6875,-0.002197265625,0.9697265625,-0.60791015625,-27.404783248901367,-3.540038824081421,11.413573265075684,60.0,1389909.0,1.0
484221.738645,288323.9375,304248.5625,302822.96875,322225.625,314276.90625,271638.625,257352.1875,271759.0625,-0.00830078125,0.9501953125,-0.601806640625,-29.388425827026367,-2.349853277206421,11.932372093200684,60.0,1389910.0,1.0
484221.7412799,286416.4375,305421.3125,305350.40625,324270.625,316370.0,271915.96875,259587.09375,272529.125,-0.017822265625,0.93115234375,-0.595947265625,-31.158445358276367,-1.2817381620407104,12.268065452575684,60.0,1389911.0,1.0
484221.7513559,287029.75,307141.5,309829.34375,326912.96875,319201.78125,272112.125,261901.921875,273285.75,-0.025634765625,0.912353515625,-0.594970703125,-32.745357513427734,-0.4577636420726776,12.268065452575684,60.0,1389912.0,1.0
484221.7538551,289524.03125,307030.5625,310004.59375,326406.65625,318766.28125,271960.03125,261006.875,272957.375,-0.0302734375,0.893310546875,-0.587646484375,-34.118648529052734,0.3051757514476776,12.207030296325684,60.0,1389913.0,1.0
