Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
515020.048531,290412.21875,327563.59375,319663.3125,296460.59375,303995.8125,301482.84375,207534.53125,309866.09375,0.022216796875,0.970458984375,-0.243408203125,-0.3662109076976776,1.4648436307907104,0.7324218153953552,80.0,838377.0,1.0
515020.0510948,291842.8125,326585.46875,318739.65625,294709.5625,300248.125,299644.625,206825.0,308539.84375,0.02392578125,0.96923828125,-0.245361328125,-0.4272460639476776,1.3732908964157104,0.7934569716453552,80.0,838378.0,1.0
515020.0511084,290039.8125,325922.96875,317375.46875,290576.96875,298036.03125,299281.46875,206552.390625,307246.75,0.02392578125,0.969482421875,-0.245361328125,-0.3662109076976776,1.3122557401657104,0.8239745497703552,80.0,838379.0,1.0
515020.0535757,287495.21875,326562.40625,317484.5625,289884.34375,300517.34375,300944.25,207178.6875,307813.9375,0.02685546875,0.970458984375,-0.246826171875,-0.3662109076976776,1.3122557401657104,0.7019042372703552,80.0,838380.0,1.0
515020.0560723,287642.28125,327644.40625,318864.09375,293463.03125,304199.5625,302310.03125,207911.375,309420.125,0.028076171875,0.968994140625,-0.2451171875,-0.3356933295726776,1.2817381620407104,0.7629393935203552,80.0,838381.0,1.0
515020.0584163,290447.78125,327744.90625,319672.96875,296505.125,304021.125,301485.96875,207775.03125,309875.03125,0.029052734375,0.9697265625,-0.245849609375,-0.3356933295726776,1.3122557401657104,0.8239745497703552,80.0,838382.0,1.0
515020.0633424,291828.21875,326737.1875,318728.5625,294719.21875,300246.4375,299627.28125,207047.703125,308535.1875,0.0283203125,0.969970703125,-0.247802734375,-0.4882812201976776,1.4038084745407104,0.8544921278953552,80.0,838383.0,1.0
515020.0683637,290055.5625,326082.09375,317380.21875,290603.625,298046.5,299280.03125,206844.84375,307252.625,0.02734375,0.969482421875,-0.2490234375,-0.5798339247703552,1.3427733182907104,0.7629393935203552,80.0,838384.0,1.0
515020.0709443,287585.4375,326756.5,317515.84375,289952.75,300551.3125,300962.78125,207497.6875,307836.375,0.02978515625,0.967529296875,-0.24560546875,-0.5798339247703552,1.4343260526657104,0.6713866591453552,80.0,838385.0,1.0
515020.0810468,287728.375,327827.875,318888.25,293525.4375,304228.0,302319.78125,208149.734375,309434.4375,0.030029296875,0.966552734375,-0.24755859375,-0.4882812201976776,1.5563963651657104,0.6408690810203552,80.0,838386.0,1.0
515020.0923208,290447.15625,327877.40625,319666.09375,296521.03125,304023.78125,301477.9375,207952.5,309875.46875,0.03076171875,0.9658203125,-0.24755859375,-0.5187987685203552,1.5869139432907104,0.7324218153953552,80.0,838387.0,1.0
515020.0923384,291763.875,326829.0,318699.78125,294697.125,300224.4375,299600.65625,207202.296875,308525.4375,0.029052734375,0.966796875,-0.248291015625,-0.5798339247703552,1.6174315214157104,0.7934569716453552,80.0,838388.0,1.0
515020.0945891,290018.71875,326176.53125,317357.0625,290583.78125,298022.4375,299251.15625,206924.328125,307240.46875,0.029541015625,0.966796875,-0.248779296875,-0.4272460639476776,1.6174315214157104,0.6713866591453552,80.0,838389.0,1.0
515020.0997037,287621.71875,326873.0,317514.5,289962.21875,300546.21875,300947.65625,207609.359375,307828.96875,0.0302734375,0.969482421875,-0.246826171875,-0.4577636420726776,1.6479490995407104,0.6408690810203552,80.0,838390.0,1.0
515020.0997152,287781.5,327948.5625,318887.96875,293540.46875,304227.1875,302311.03125,208400.703125,309427.5625,0.02880859375,0.96923828125,-0.247314453125,-0.3967284858226776,1.6479490995407104,0.4882812201976776,80.0,838391.0,1.0
515020.1021074,290426.78125,327964.5625,319634.96875,296489.75,303996.0,301451.5625,208263.28125,309851.15625,0.029541015625,0.97021484375,-0.2490234375,-0.5187987685203552,1.6174315214157104,0.4577636420726776,80.0,838392.0,1.0
515020.1045997,291693.6875,326894.1875,318662.03125,294640.8125,300188.9375,299574.46875,207529.25,308498.34375,0.027587890625,0.970947265625,-0.245849609375,-0.5493163466453552,1.7089842557907104,0.5187987685203552,80.0,838393.0,1.0
515020.1071017,289988.5,326251.625,317344.53125,290555.15625,298006.0,299241.25,207335.15625,307226.625,0.028564453125,0.968994140625,-0.243408203125,-0.3967284858226776,1.6479490995407104,0.3967284858226776,80.0,838394.0,1.0
515020.1095774,287663.5625,326968.84375,317526.46875,289975.8125,300554.0,300952.65625,208045.3125,307825.125,0.028076171875,0.968017578125,-0.246826171875,-0.4882812201976776,1.7395018339157104,0.3967284858226776,80.0,838395.0,1.0
515020.1146095,287825.9375,328037.4375,318898.6875,293563.09375,304242.5625,302314.25,208741.078125,309423.09375,0.026123046875,0.965087890625,-0.24658203125,-0.4577636420726776,1.7395018339157104,0.3051757514476776,80.0,838396.0,1.0
