Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
510638.9780671,264943.5625,289870.21875,301717.28125,279099.4375,286117.4375,276738.5625,253722.796875,263367.40625,0.015380859375,0.88623046875,-0.465087890625,1.2512205839157104,3.723144292831421,4.241942882537842,100.0,184664.0,1.0
510638.9806412,264779.5,289891.3125,301593.0,278942.28125,284434.375,276887.0625,253423.90625,263121.71875,0.014404296875,0.886962890625,-0.4677734375,0.8239745497703552,3.570556402206421,4.211425304412842,100.0,184665.0,1.0
510638.9832077,264356.15625,290445.46875,302151.53125,280086.78125,288373.09375,278860.65625,254458.4375,264230.8125,0.013916015625,0.8876953125,-0.46923828125,0.4577636420726776,3.326415777206421,4.180907726287842,100.0,184666.0,1.0
510638.9832211,264217.5625,290791.5625,302657.65625,281038.34375,292760.40625,280068.0,255470.703125,265246.8125,0.012939453125,0.884521484375,-0.471435546875,0.2136230319738388,2.990722417831421,4.241942882537842,100.0,184667.0,1.0
510638.9855237,264568.5,290410.40625,302358.40625,280393.53125,291334.71875,278716.15625,254982.8125,264685.71875,0.010986328125,0.882568359375,-0.468505859375,-0.0610351525247097,2.593993902206421,4.119872570037842,100.0,184668.0,1.0
510638.9881873,264946.25,289877.46875,301722.28125,279117.96875,286147.6875,276742.25,253712.78125,263373.65625,0.01123046875,0.881591796875,-0.466552734375,-0.2136230319738388,2.197265386581421,4.028319835662842,100.0,184669.0,1.0
510638.9905182,264788.0625,289890.78125,301593.1875,278949.59375,284445.625,276867.21875,253413.453125,263122.875,0.013916015625,0.879638671875,-0.466064453125,-0.3662109076976776,1.8615721464157104,3.967284917831421,100.0,184670.0,1.0
510638.9932019,264343.09375,290417.84375,302125.0625,280056.71875,288325.34375,278813.78125,254425.359375,264204.4375,0.017333984375,0.879150390625,-0.466796875,-0.4882812201976776,1.5869139432907104,3.784179449081421,100.0,184671.0,1.0
510638.9980405,264206.9375,290772.4375,302638.15625,281010.0,292707.90625,280045.90625,255444.59375,265228.125,0.021484375,0.875732421875,-0.468017578125,-0.5493163466453552,1.2512205839157104,3.692626714706421,100.0,184672.0,1.0
510639.0055447,264596.65625,290446.0,302391.5,280424.1875,291383.96875,278760.78125,255015.0,264723.34375,0.025390625,0.873291015625,-0.47021484375,-0.7629393935203552,1.0375975370407104,3.662109136581421,100.0,184673.0,1.0
510639.0055585,264981.1875,289928.875,301765.0,279155.6875,286240.125,276799.46875,253758.109375,263421.9375,0.029296875,0.869873046875,-0.470703125,-0.8544921278953552,0.9765624403953552,3.692626714706421,100.0,184674.0,1.0
510639.0095938,264808.375,289913.125,301612.3125,278960.4375,284469.15625,276883.15625,253422.65625,263132.875,0.03076171875,0.8681640625,-0.470703125,-0.9460448622703552,0.8239745497703552,3.723144292831421,100.0,184675.0,1.0
510639.0168956,264365.375,290431.6875,302142.65625,280059.25,288276.8125,278815.59375,254430.015625,264203.4375,0.03369140625,0.86572265625,-0.474365234375,-0.9155272841453552,0.7324218153953552,3.631591558456421,100.0,184676.0,1.0
510639.0194265,264201.5625,290761.25,302634.0625,280992.03125,292640.21875,280036.96875,255446.5625,265216.25,0.037841796875,0.869140625,-0.475341796875,-0.8239745497703552,0.6713866591453552,3.723144292831421,100.0,184677.0,1.0
510639.0243228,264580.90625,290425.53125,302381.21875,280407.84375,291372.96875,278753.28125,255017.234375,264710.8125,0.03955078125,0.870361328125,-0.472412109375,-0.9155272841453552,0.7629393935203552,3.784179449081421,100.0,184678.0,1.0
510639.024341,264982.28125,289925.28125,301770.03125,279160.25,286280.96875,276794.8125,253757.75,263416.125,0.040283203125,0.87109375,-0.4716796875,-0.9765624403953552,0.6713866591453552,3.662109136581421,100.0,184679.0,1.0
510639.0268862,264836.1875,289937.71875,301638.59375,278976.6875,284518.0625,276883.0625,253441.34375,263153.53125,0.042236328125,0.873779296875,-0.46875,-0.9460448622703552,0.7324218153953552,3.723144292831421,100.0,184680.0,1.0
510639.0294471,264356.15625,290403.53125,302116.5625,280021.0625,288209.21875,278758.0,254387.09375,264166.25,0.042724609375,0.87744140625,-0.467529296875,-1.0681151151657104,0.8850097060203552,3.662109136581421,100.0,184681.0,1.0
510639.038222,264188.875,290740.15625,302610.8125,280962.5,292561.71875,279998.78125,255410.0,265176.0,0.044677734375,0.882080078125,-0.46728515625,-1.1596678495407104,1.1291502714157104,3.601073980331421,100.0,184682.0,1.0
510639.0382466,264574.84375,290433.5,302380.59375,280412.03125,291377.1875,278759.4375,255007.125,264692.59375,0.04248046875,0.8837890625,-0.46875,-1.5258787870407104,1.0986326932907104,3.540038824081421,100.0,184683.0,1.0
510639.0406926,264973.5,289942.28125,301775.375,279171.15625,286359.21875,276812.40625,253768.578125,263414.0625,0.039794921875,0.88671875,-0.470458984375,-1.7089842557907104,1.2207030057907104,3.509521245956421,100.0,184684.0,1.0
510639.0407201,264826.53125,289938.96875,301633.5,278968.03125,284560.875,276876.15625,253443.671875,263136.71875,0.041748046875,0.8876953125,-0.468994140625,-1.9531248807907104,1.3427733182907104,3.356933355331421,100.0,184685.0,1.0
510639.0431973,264337.8125,290390.84375,302098.5,279989.0625,288204.03125,278740.125,254399.25,264151.0625,0.041748046875,0.889892578125,-0.470458984375,-2.136230230331421,1.3732908964157104,3.234863042831421,100.0,184686.0,1.0
510639.0469958,264183.0625,290727.0,302602.40625,280948.3125,292541.25,279995.3125,255424.578125,265172.15625,0.03857421875,0.89208984375,-0.4736328125,-2.319335699081421,1.4953612089157104,3.051757574081421,100.0,184687.0,1.0
510639.0470308,264554.8125,290419.0,302371.46875,280404.0625,291401.3125,278773.46875,255014.734375,264687.75,0.036865234375,0.894287109375,-0.4755859375,-2.441406011581421,1.5563963651657104,2.807616949081421,100.0,184688.0,1.0
510639.0694256,264980.65625,289958.46875,301793.1875,279193.78125,286441.03125,276846.3125,253792.171875,263423.46875,0.030029296875,0.89697265625,-0.47802734375,-2.502441167831421,1.4648436307907104,2.471923589706421,100.0,184689.0,1.0
510639.0694652,264845.46875,289966.96875,301657.625,278986.25,284637.5,276894.59375,253475.40625,263145.3125,0.028076171875,0.8984375,-0.478515625,-2.655029058456421,1.3122557401657104,1.9531248807907104,100.0,184690.0,1.0
510639.0721091,264382.78125,290437.25,302144.5625,280021.6875,288240.34375,278764.09375,254447.078125,264176.4375,0.02880859375,0.898681640625,-0.474365234375,-2.929687261581421,1.1596678495407104,1.5563963651657104,100.0,184691.0,1.0
510639.0745169,264186.0,290740.0625,302615.1875,280947.125,292541.15625,280004.25,255448.171875,265177.875,0.031494140625,0.895751953125,-0.473876953125,-2.960204839706421,1.0681151151657104,1.1901854276657104,100.0,184692.0,1.0
510639.0768823,264558.65625,290447.34375,302394.34375,280415.875,291467.375,278813.4375,255058.265625,264708.59375,0.032958984375,0.896728515625,-0.47314453125,-3.143310308456421,1.0986326932907104,0.8544921278953552,100.0,184693.0,1.0
510639.0793642,264997.28125,290003.0,301831.09375,279218.1875,286552.3125,276893.4375,253840.1875,263452.0625,0.03466796875,0.89990234375,-0.47509765625,-3.387450933456421,1.1596678495407104,0.5493163466453552,100.0,184694.0,1.0
510639.0844671,264847.625,289978.84375,301669.4375,278982.0625,284675.75,276899.59375,253475.671875,263137.09375,0.034912109375,0.9013671875,-0.4765625,-3.417968511581421,1.0986326932907104,0.3356933295726776,100.0,184695.0,1.0
510639.0869739,264345.96875,290397.90625,302111.65625,279972.40625,288182.3125,278717.59375,254400.953125,264128.875,0.03466796875,0.900146484375,-0.47900390625,-3.540038824081421,1.0681151151657104,0.0610351525247097,100.0,184696.0,1.0
510639.0893845,264146.03125,290699.125,302579.6875,280902.6875,292472.84375,279961.5,255408.390625,265136.40625,0.03564453125,0.896240234375,-0.474365234375,-3.692626714706421,1.0986326932907104,-0.1220703050494194,100.0,184697.0,1.0
510639.0944984,264552.65625,290447.34375,302396.125,280423.3125,291476.6875,278819.96875,255047.09375,264709.3125,0.037353515625,0.889404296875,-0.47021484375,-3.662109136581421,1.1901854276657104,-0.3051757514476776,100.0,184698.0,1.0
510639.09454,265017.125,290032.6875,301857.90625,279249.21875,286614.8125,276920.0625,253849.046875,263469.9375,0.03466796875,0.884033203125,-0.468017578125,-3.662109136581421,1.2512205839157104,-0.5493163466453552,100.0,184699.0,1.0
510639.0969789,264864.0625,289999.40625,301685.875,278997.71875,284720.65625,276908.8125,253489.0,263154.625,0.03271484375,0.883056640625,-0.47021484375,-3.631591558456421,1.3122557401657104,-0.7629393935203552,100.0,184700.0,1.0
510639.1169361,264364.5625,290411.125,302122.90625,279979.84375,288187.9375,278723.5,254420.0,264146.125,0.026611328125,0.884033203125,-0.469970703125,-3.509521245956421,1.2512205839157104,-1.0375975370407104,100.0,184701.0,1.0
510639.1169795,264153.65625,290701.15625,302583.96875,280901.90625,292471.96875,279967.59375,255428.6875,265155.53125,0.021240234375,0.885498046875,-0.47021484375,-3.295898199081421,1.0070799589157104,-1.1901854276657104,100.0,184702.0,1.0
510639.1184079,264555.53125,290447.78125,302405.625,280436.8125,291536.15625,278839.28125,255078.921875,264737.46875,0.01904296875,0.88720703125,-0.47216796875,-3.173827886581421,0.8239745497703552,-1.4343260526657104,100.0,184703.0,1.0
510639.1282251,265042.625,290053.59375,301887.40625,279283.8125,286734.09375,276955.125,253901.53125,263517.78125,0.016357421875,0.890869140625,-0.468017578125,-3.021239995956421,0.6103515028953552,-1.6479490995407104,100.0,184704.0,1.0
510639.130706,264897.5,290027.21875,301718.4375,279028.5625,284821.9375,276926.25,253537.546875,263189.375,0.01611328125,0.889892578125,-0.466552734375,-2.960204839706421,0.4272460639476776,-1.8005369901657104,100.0,184705.0,1.0
510639.1381881,264347.75,290387.09375,302101.1875,279953.03125,288188.03125,278672.09375,254411.046875,264128.0625,0.0224609375,0.89013671875,-0.466552734375,-2.899169683456421,0.3051757514476776,-1.8005369901657104,100.0,184706.0,1.0
510639.1407703,264117.0,290661.375,302549.46875,280873.28125,292461.875,279922.34375,255404.984375,265128.625,0.021484375,0.890625,-0.466064453125,-3.021239995956421,0.3967284858226776,-1.6479490995407104,100.0,184707.0,1.0
