Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1208630.8568296,309032.1875,319987.21875,351729.03125,343635.65625,333020.96875,319124.71875,305333.15625,326734.0625,-0.036376953125,0.9375,-0.220458984375,1.0681151151657104,-4.455565929412842,-4.180907726287842,100.0,77564.0,1.0
1208630.856859,309543.34375,319918.375,352048.125,343662.1875,333003.46875,319698.71875,305794.78125,326752.46875,-0.034423828125,0.937744140625,-0.22021484375,1.3427733182907104,-4.638671398162842,-4.150390148162842,100.0,77565.0,1.0
1208630.8705685,315510.34375,324958.71875,357069.75,349577.1875,336608.15625,321885.15625,308671.0,331474.25,-0.035400390625,0.94140625,-0.22021484375,1.3732908964157104,-4.791259288787842,-4.302978038787842,100.0,77566.0,1.0
1208630.8705943,318567.53125,327971.625,359705.125,353057.53125,338730.96875,322580.46875,309876.71875,334194.71875,-0.035888671875,0.94189453125,-0.22021484375,1.5258787870407104,-4.943847179412842,-4.425048351287842,100.0,77567.0,1.0
1208630.8731828,314587.9375,324931.71875,356438.71875,349424.3125,336537.1875,320901.15625,307851.3125,331316.71875,-0.035400390625,0.945556640625,-0.22119140625,1.5258787870407104,-5.065917491912842,-4.577636241912842,100.0,77568.0,1.0
1208630.8732111,309035.5,319984.90625,351724.75,343647.71875,333014.28125,319117.9375,305336.5625,326746.3125,-0.0322265625,0.947265625,-0.226318359375,1.5869139432907104,-5.126952648162842,-5.004882335662842,100.0,77569.0,1.0
1208630.8868322,309529.125,319900.25,352033.375,343662.1875,332989.0625,319676.28125,305784.9375,326752.46875,-0.029541015625,0.94580078125,-0.22314453125,1.5258787870407104,-5.065917491912842,-5.187987804412842,100.0,77570.0,1.0
1208630.8868609,315509.90625,324954.6875,357069.40625,349592.46875,336602.0,321873.90625,308669.5625,331484.96875,-0.02880859375,0.947998046875,-0.224365234375,1.3732908964157104,-5.096435070037842,-5.645751476287842,100.0,77571.0,1.0
1208630.8898798,318584.71875,327981.65625,359721.75,353094.625,338736.78125,322579.21875,309884.40625,334219.3125,-0.027587890625,0.945556640625,-0.222412109375,1.3122557401657104,-5.065917491912842,-5.920409679412842,100.0,77572.0,1.0
1208630.8899087,314604.21875,324934.75,356451.40625,349461.21875,336538.96875,320892.03125,307853.8125,331337.28125,-0.027099609375,0.94677734375,-0.22607421875,1.2512205839157104,-4.974364757537842,-6.286620616912842,100.0,77573.0,1.0
