Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
560189.8439197,307675.875,297258.53125,462206.28125,496486.28125,329486.53125,300092.5625,294356.9375,297020.8125,0.2685546875,0.955810546875,-0.20703125,-16.479490280151367,62.866207122802734,-27.313230514526367,100.0,30382.0,1.0
560189.8464748,308482.25,297308.25,462706.96875,496483.40625,329429.40625,299597.4375,294222.65625,296879.28125,0.2626953125,0.959228515625,-0.20263671875,-16.937253952026367,62.530513763427734,-28.259275436401367,100.0,30383.0,1.0
560189.8539266,309042.46875,296672.125,462739.4375,496176.65625,325424.78125,298166.125,292860.78125,296417.40625,0.260986328125,0.957763671875,-0.201171875,-17.486570358276367,61.767574310302734,-29.113767623901367,100.0,30384.0,1.0
560189.8566355,308600.28125,296196.75,462225.5,495954.3125,322720.84375,297689.3125,292069.0,296245.375,0.258544921875,0.95849609375,-0.19775390625,-18.066404342651367,60.455318450927734,-29.876707077026367,100.0,30385.0,1.0
560189.8666247,307803.5625,296595.0625,461920.0,496149.46875,324877.625,298841.59375,292926.59375,296626.875,0.255126953125,0.959228515625,-0.199462890625,-18.646238327026367,58.776851654052734,-30.395505905151367,100.0,30386.0,1.0
560189.8690425,307664.0,297260.96875,462152.65625,496449.78125,328818.125,300021.40625,294224.78125,297005.78125,0.252685546875,0.956787109375,-0.196044921875,-19.409177780151367,56.793209075927734,-30.548093795776367,100.0,30387.0,1.0
560189.8715468,308516.21875,297397.125,462745.0625,496516.59375,329031.8125,299634.71875,294208.4375,296902.34375,0.2509765625,0.95361328125,-0.1923828125,-20.141599655151367,54.473873138427734,-30.395505905151367,100.0,30388.0,1.0
560189.8740906,309060.09375,296782.90625,462805.84375,496209.03125,325283.625,298228.25,292916.21875,296420.71875,0.24609375,0.951416015625,-0.19287109375,-20.538328170776367,51.940914154052734,-30.151365280151367,100.0,30389.0,1.0
560189.8765555,308614.03125,296338.8125,462306.15625,495968.59375,322791.84375,297782.28125,292170.21875,296233.40625,0.24072265625,0.951171875,-0.193115234375,-20.690916061401367,49.377437591552734,-29.663084030151367,100.0,30390.0,1.0
560189.8791041,307809.46875,296761.25,461989.46875,496129.53125,325056.59375,298944.75,293035.6875,296593.28125,0.2314453125,0.951904296875,-0.195068359375,-20.568845748901367,46.783443450927734,-29.144285202026367,100.0,30391.0,1.0
560189.8815504,307686.875,297450.25,462221.40625,496434.6875,329042.90625,300146.3125,294347.0,296976.46875,0.218505859375,0.951171875,-0.1953125,-20.050046920776367,44.006343841552734,-28.320310592651367,100.0,30392.0,1.0
560189.8864945,308565.9375,297608.40625,462847.78125,496534.0,329397.84375,299787.25,294375.09375,296895.8125,0.202880859375,0.947509765625,-0.200439453125,-19.317625045776367,41.290279388427734,-27.587888717651367,100.0,30393.0,1.0
560189.88911,309173.375,297108.15625,463028.21875,496298.5,326032.65625,298483.96875,293211.28125,296476.9375,0.185546875,0.939697265625,-0.201904296875,-18.341062545776367,38.543697357177734,-26.611326217651367,100.0,30394.0,1.0
560189.8891294,308615.5625,296600.96875,462454.125,495943.75,323706.5625,297962.53125,292395.25,296186.65625,0.171142578125,0.928466796875,-0.198486328125,-17.211912155151367,35.736080169677734,-25.665281295776367,100.0,30395.0,1.0
560189.8916042,307746.6875,296980.125,462075.03125,496036.28125,326034.0,299071.1875,293179.1875,296487.15625,0.15673828125,0.920654296875,-0.197509765625,-15.808104515075684,33.020015716552734,-24.597166061401367,100.0,30396.0,1.0
560189.8940591,307593.09375,297619.40625,462264.3125,496318.09375,330036.9375,300227.75,294432.03125,296855.15625,0.139404296875,0.913818359375,-0.192626953125,-14.068602561950684,30.059812545776367,-23.651121139526367,100.0,30397.0,1.0
560189.8966132,308541.25,297810.1875,462957.21875,496498.15625,330521.78125,299936.8125,294537.8125,296858.53125,0.12353515625,0.903076171875,-0.190673828125,-12.481688499450684,26.977537155151367,-22.552488327026367,100.0,30398.0,1.0
560189.8989324,309337.53125,297458.46875,463323.6875,496453.71875,327403.53125,298826.375,293580.78125,296640.46875,0.111328125,0.8935546875,-0.185302734375,-11.016844749450684,23.803709030151367,-21.606443405151367,100.0,30399.0,1.0
560189.9040579,308898.875,297026.4375,462847.25,496211.875,325160.0625,298401.0625,292851.9375,296470.4375,0.102783203125,0.88720703125,-0.184326171875,-9.643553733825684,20.477293014526367,-20.477293014526367,100.0,30400.0,1.0
560189.9090286,307973.34375,297298.78125,462375.71875,496248.53125,327303.84375,299425.0625,293526.34375,296724.875,0.0966796875,0.886962890625,-0.181396484375,-8.422850608825684,16.906736373901367,-19.317625045776367,100.0,30401.0,1.0
560189.9090554,307785.25,297870.53125,462512.34375,496495.21875,331185.1875,300532.90625,294708.46875,297052.71875,0.09423828125,0.89013671875,-0.17529296875,-7.385253429412842,13.244627952575684,-17.913816452026367,100.0,30402.0,1.0
560189.9116546,308644.96875,297979.0625,463133.0,496592.125,331624.90625,300156.84375,294714.375,296969.3125,0.094482421875,0.89697265625,-0.170166015625,-6.591796398162842,9.613036155700684,-16.448972702026367,100.0,30403.0,1.0
560189.9116834,309241.59375,297438.15625,463313.0625,496354.65625,328372.71875,298839.15625,293555.03125,296551.4375,0.09814453125,0.9091796875,-0.16162109375,-5.981444835662842,5.798339366912842,-14.984129905700684,100.0,30404.0,1.0
560189.9139991,308767.5625,296952.875,462788.5,496083.40625,326069.84375,298364.6875,292782.03125,296350.875,0.107177734375,0.91943359375,-0.162353515625,-5.554198741912842,1.6479490995407104,-13.427733421325684,100.0,30405.0,1.0
560189.916695,307862.46875,297169.40625,462286.03125,496129.4375,328030.65625,299374.625,293429.59375,296633.78125,0.118408203125,0.927734375,-0.164794921875,-5.157470226287842,-2.319335699081421,-11.596678733825684,100.0,30406.0,1.0
