Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
473303.1324663,264138.96875,263317.34375,282818.875,272070.90625,277333.40625,256312.03125,242700.703125,236625.5,0.08349609375,1.021240234375,-0.368408203125,-60.943599700927734,-20.324705123901367,-17.242429733276367,80.0,954315.0,1.0
473303.1348544,263627.9375,263526.46875,283919.1875,273881.21875,278965.875,256407.6875,244153.296875,237164.0,0.08642578125,1.013671875,-0.365966796875,-62.255855560302734,-19.897459030151367,-16.632078170776367,80.0,954316.0,1.0
473303.1348681,263884.96875,263731.28125,285011.9375,275698.59375,280639.84375,256436.296875,245299.5,237519.125,0.086669921875,1.00439453125,-0.367431640625,-63.201900482177734,-19.409177780151367,-16.082761764526367,80.0,954317.0,1.0
473303.1414556,264646.71875,263681.5,284622.5625,275018.8125,280064.96875,256367.640625,244584.78125,237201.28125,0.082763671875,0.997802734375,-0.371826171875,-64.11742401123047,-18.737791061401367,-15.502928733825684,80.0,954318.0,1.0
473303.1438703,264809.4375,263434.90625,283320.90625,272863.75,278125.0,256290.125,243096.78125,236670.734375,0.07763671875,0.9912109375,-0.374267578125,-64.91088104248047,-18.096921920776367,-14.862059593200684,80.0,954319.0,1.0
473303.1463098,264190.46875,263343.96875,282888.15625,272181.0625,277502.8125,256312.390625,242915.90625,236651.25,0.07421875,0.985107421875,-0.371826171875,-65.42967987060547,-17.425535202026367,-14.282225608825684,80.0,954320.0,1.0
473303.1514581,263642.40625,263533.15625,283921.71875,273941.90625,279077.1875,256400.984375,244350.265625,237183.9375,0.06884765625,0.978759765625,-0.368408203125,-65.79589080810547,-16.815183639526367,-13.488768577575684,80.0,954321.0,1.0
473303.151476,263918.6875,263747.5625,285009.15625,275757.25,280733.09375,256419.140625,245499.859375,237567.5,0.060546875,0.96875,-0.362548828125,-65.67382049560547,-16.571043014526367,-12.390135765075684,80.0,954322.0,1.0
473303.1539359,264751.0625,263704.8125,284664.0625,275105.65625,280175.03125,256315.0625,244772.53125,237250.015625,0.059814453125,0.9609375,-0.357421875,-65.24657440185547,-16.540525436401367,-11.169432640075684,80.0,954323.0,1.0
473303.1562914,264950.15625,263453.84375,283383.9375,272952.1875,278238.71875,256216.71875,243258.78125,236701.671875,0.05029296875,0.955078125,-0.349365234375,-65.00243377685547,-16.143796920776367,-9.918211936950684,80.0,954324.0,1.0
