Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
483688.1208803,291375.65625,302054.0625,324811.1875,327261.65625,322227.78125,269010.9375,261809.21875,270745.625,0.055419921875,0.8671875,-0.546630859375,3.448486089706421,0.7934569716453552,-8.331297874450684,60.0,1256394.0,1.0
483688.1235479,289732.8125,302046.8125,323204.28125,326438.3125,321511.625,269180.65625,261368.4375,270728.1875,0.0517578125,0.857666015625,-0.548583984375,3.173827886581421,1.0375975370407104,-8.148192405700684,60.0,1256395.0,1.0
483688.1235609,288508.09375,304683.71875,327681.6875,329039.59375,324571.03125,269701.4375,264527.625,271723.65625,0.046630859375,0.84912109375,-0.552734375,3.021239995956421,1.0986326932907104,-8.178709983825684,60.0,1256396.0,1.0
483688.1260337,289291.40625,306389.78125,332086.0625,331555.0625,327233.40625,269860.9375,266955.65625,272372.46875,0.0419921875,0.84521484375,-0.5556640625,3.143310308456421,1.1596678495407104,-8.056639671325684,60.0,1256397.0,1.0
483688.1285638,291084.625,304697.65625,330080.21875,330468.84375,325639.1875,269391.0,265069.625,271706.21875,0.03759765625,0.83984375,-0.554931640625,3.356933355331421,1.1596678495407104,-7.873534679412842,60.0,1256398.0,1.0
483688.129875,291228.3125,301997.5625,324527.75,327371.625,322073.46875,268973.65625,261490.390625,270672.40625,0.03662109375,0.8359375,-0.556884765625,3.662109136581421,1.2207030057907104,-7.843017101287842,60.0,1256399.0,1.0
483688.137036,289545.3125,301841.375,322748.5625,326369.09375,321215.25,269134.78125,260820.546875,270617.84375,0.0322265625,0.833740234375,-0.555908203125,4.272460460662842,1.3427733182907104,-7.965087413787842,60.0,1256400.0,1.0
483688.1398783,288326.25,304433.46875,327146.5,328844.96875,324195.53125,269662.625,263835.71875,271621.375,0.0263671875,0.831298828125,-0.556640625,4.882812023162842,1.4648436307907104,-8.087157249450684,60.0,1256401.0,1.0
483688.1423087,289120.28125,306121.90625,331563.375,331291.40625,326818.5625,269836.4375,266157.96875,272279.5625,0.0224609375,0.831298828125,-0.553955078125,5.432128429412842,1.5869139432907104,-8.483885765075684,60.0,1256402.0,1.0
483688.1447865,290984.0625,304497.46875,329692.28125,330240.34375,325293.53125,269428.03125,264343.1875,271678.9375,0.016845703125,0.833740234375,-0.5537109375,5.889892101287842,1.9226073026657104,-8.880614280700684,60.0,1256403.0,1.0
483688.1447984,291201.59375,301884.28125,324268.75,327167.0625,321824.53125,269027.40625,260926.234375,270699.125,0.01220703125,0.832275390625,-0.552490234375,6.072997570037842,2.105712652206421,-9.216307640075684,60.0,1256404.0,1.0
