Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
473474.7707883,265378.0625,266490.75,283123.84375,272997.59375,277966.21875,258778.5,244700.65625,247255.90625,-0.00390625,0.9736328125,-0.354736328125,-3.112792730331421,-19.653318405151367,12.664793968200684,80.0,997262.0,1.0
473474.7733398,264928.0,266583.375,283929.40625,274716.0,279383.0625,258828.296875,245992.578125,247697.75,0.000244140625,0.977783203125,-0.358642578125,-2.319335699081421,-19.744871139526367,13.427733421325684,80.0,997263.0,1.0
473474.7758555,265439.84375,266763.78125,284589.40625,275696.96875,280269.96875,258847.25,246500.59375,247850.28125,0.0078125,0.98046875,-0.36181640625,-1.6174315214157104,-19.622800827026367,14.221190452575684,80.0,997264.0,1.0
473474.7782648,266237.28125,266788.65625,284198.40625,274568.3125,279386.96875,258806.5625,245513.8125,247486.84375,0.014404296875,0.9775390625,-0.364990234375,-0.8850097060203552,-19.470212936401367,15.075682640075684,80.0,997265.0,1.0
473474.7807856,266156.4375,266617.96875,283290.59375,272912.3125,277984.8125,258766.96875,244445.65625,247127.328125,0.019775390625,0.973876953125,-0.36376953125,-0.4577636420726776,-19.195554733276367,15.930174827575684,80.0,997266.0,1.0
473474.7833515,265372.625,266496.09375,283114.625,272971.5,277962.375,258774.734375,244731.59375,247249.46875,0.0263671875,0.969482421875,-0.365966796875,0.03051757626235485,-18.890378952026367,16.967771530151367,80.0,997267.0,1.0
473474.7858269,264925.59375,266583.09375,283909.90625,274688.8125,279363.28125,258819.984375,246003.21875,247696.140625,0.031494140625,0.9638671875,-0.368896484375,0.5187987685203552,-18.432615280151367,17.761228561401367,80.0,997268.0,1.0
473474.790783,265424.84375,266753.15625,284564.625,275671.9375,280246.0,258832.9375,246501.9375,247845.8125,0.038330078125,0.961669921875,-0.3701171875,0.8850097060203552,-17.883298873901367,18.615720748901367,80.0,997269.0,1.0
473474.790796,266226.375,266781.3125,284189.03125,274555.875,279379.375,258797.890625,245522.484375,247486.390625,0.04345703125,0.9560546875,-0.37353515625,1.3732908964157104,-16.998289108276367,19.256589889526367,80.0,997270.0,1.0
473474.7931343,266151.96875,266606.625,283283.53125,272899.875,277980.53125,258757.21875,244460.421875,247123.40625,0.0498046875,0.94873046875,-0.374267578125,1.6174315214157104,-16.021726608276367,19.958494186401367,80.0,997271.0,1.0
473474.7958279,265376.5625,266493.6875,283103.0,272952.09375,277953.96875,258774.109375,244739.28125,247250.625,0.051025390625,0.9404296875,-0.377685546875,2.014159917831421,-14.984129905700684,20.660398483276367,80.0,997272.0,1.0
473474.8006181,264928.96875,266578.71875,283895.59375,274662.625,279350.78125,258822.75,245987.484375,247699.890625,0.052978515625,0.93310546875,-0.379150390625,2.258300542831421,-13.916014671325684,21.179197311401367,80.0,997273.0,1.0
473474.8031823,265431.71875,266750.65625,284558.03125,275640.75,280230.1875,258832.765625,246462.0625,247846.96875,0.060791015625,0.9306640625,-0.383544921875,2.471923589706421,-12.817381858825684,21.636960983276367,80.0,997274.0,1.0
473474.8031968,266238.0,266791.25,284191.34375,274513.0625,279363.90625,258802.90625,245450.953125,247482.8125,0.0673828125,0.934814453125,-0.3896484375,2.990722417831421,-11.291502952575684,22.064207077026367,80.0,997275.0,1.0
473474.8056305,266176.84375,266626.46875,283295.0625,272843.5625,277963.4375,258779.65625,244343.5625,247119.015625,0.07080078125,0.935546875,-0.394287109375,4.241942882537842,-10.070799827575684,22.552488327026367,80.0,997276.0,1.0
473474.8083339,265410.25,266517.84375,283114.90625,272879.3125,277924.8125,258808.453125,244582.28125,247242.84375,0.08447265625,0.9423828125,-0.406982421875,5.828856945037842,-9.368895530700684,23.162839889526367,80.0,997277.0,1.0
473474.8083505,264936.9375,266589.625,283882.46875,274566.15625,279283.1875,258848.765625,245796.25,247672.71875,0.09716796875,0.948974609375,-0.410888671875,7.202147960662842,-7.934569835662842,23.712156295776367,80.0,997278.0,1.0
473474.8107726,265418.40625,266762.28125,284542.71875,275565.1875,280176.96875,258855.75,246286.109375,247818.0,0.114013671875,0.954833984375,-0.415283203125,7.873534679412842,-6.042479991912842,24.078367233276367,80.0,997279.0,1.0
473474.8131448,266228.34375,266805.8125,284190.65625,274463.4375,279327.78125,258816.21875,245308.171875,247463.6875,0.126953125,0.953125,-0.412109375,8.087157249450684,-3.906249761581421,24.749753952026367,80.0,997280.0,1.0
473474.81579,266200.78125,266661.5,283320.96875,272838.71875,277964.34375,258789.578125,244255.859375,247123.3125,0.140625,0.947021484375,-0.41064453125,7.904052257537842,-1.5258787870407104,25.512693405151367,80.0,997281.0,1.0
473474.8158112,265461.40625,266551.4375,283145.125,272899.34375,277930.8125,258806.84375,244528.8125,247250.453125,0.151123046875,0.9375,-0.416259765625,7.873534679412842,0.9155272841453552,26.550291061401367,80.0,997282.0,1.0
473474.8245409,264971.625,266594.09375,283886.75,274579.5625,279262.96875,258820.421875,245745.015625,247661.1875,0.15576171875,0.92919921875,-0.41748046875,7.751464366912842,3.784179449081421,27.587888717651367,80.0,997283.0,1.0
473474.8292121,265437.96875,266758.0625,284536.5625,275567.78125,280140.3125,258823.640625,246229.15625,247808.796875,0.160400390625,0.920166015625,-0.426025390625,7.629394054412842,6.774901866912842,28.594968795776367,80.0,997284.0,1.0
473474.8292379,266243.1875,266807.78125,284188.40625,274456.71875,279298.1875,258792.078125,245237.890625,247460.5625,0.160888671875,0.91455078125,-0.432373046875,7.751464366912842,9.796141624450684,29.602048873901367,80.0,997285.0,1.0
473474.8358482,266198.1875,266655.0625,283305.59375,272788.03125,277901.84375,258772.78125,244133.71875,247105.078125,0.158935546875,0.90576171875,-0.4375,8.056639671325684,12.634276390075684,30.548093795776367,80.0,997286.0,1.0
473474.8383507,265428.9375,266531.4375,283106.40625,272802.0625,277835.40625,258789.046875,244360.71875,247217.375,0.139404296875,0.893310546875,-0.441650390625,8.392333030700684,15.441893577575684,31.127927780151367,80.0,997287.0,1.0
473474.8408855,264961.25,266602.15625,283868.78125,274500.09375,279198.25,258830.796875,245593.296875,247658.59375,0.120849609375,0.880615234375,-0.440673828125,8.758543968200684,18.035886764526367,31.311033248901367,80.0,997288.0,1.0
473474.8431321,265423.3125,266765.5,284517.96875,275501.625,280084.09375,258838.125,246089.5,247805.671875,0.10546875,0.871337890625,-0.431396484375,9.399413108825684,20.385740280151367,31.311033248901367,80.0,997289.0,1.0
473474.8533836,266226.09375,266811.28125,284166.6875,274396.8125,279240.90625,258803.703125,245111.125,247454.65625,0.094970703125,0.865478515625,-0.431640625,10.009764671325684,22.430418014526367,31.127927780151367,80.0,997290.0,1.0
