Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1125937.0117175,278129.84375,244972.8125,283788.03125,261276.53125,262407.71875,229749.484375,237831.78125,241610.828125,-0.158203125,0.941162109375,-0.2744140625,-11.871336936950684,-10.437010765075684,-2.441406011581421,80.0,273731.0,1.0
1125937.0166982,278033.09375,244968.78125,283621.65625,261185.15625,262294.78125,229730.4375,237765.703125,241358.078125,-0.15380859375,0.939453125,-0.268310546875,-12.023924827575684,-11.352538108825684,-2.410888433456421,80.0,273732.0,1.0
1125937.0167424,277968.1875,244991.5,283493.90625,261131.953125,262202.59375,229741.34375,237693.015625,241061.703125,-0.13818359375,0.93798828125,-0.2685546875,-11.901854515075684,-11.993407249450684,-2.471923589706421,80.0,273733.0,1.0
1125937.0167548,278018.625,245003.109375,283575.0625,261188.375,262254.71875,229756.09375,237709.109375,241108.1875,-0.128173828125,0.9384765625,-0.273193359375,-11.291502952575684,-12.084959983825684,-2.319335699081421,80.0,273734.0,1.0
1125937.0198183,278120.4375,244997.125,283770.96875,261284.484375,262397.875,229766.828125,237816.765625,241506.9375,-0.124267578125,0.93798828125,-0.27099609375,-10.864256858825684,-12.115477561950684,-2.258300542831421,80.0,273735.0,1.0
1125937.0198611,278119.71875,244968.6875,283780.8125,261273.390625,262405.375,229744.203125,237839.015625,241618.078125,-0.115234375,0.935791015625,-0.2734375,-10.833739280700684,-12.054442405700684,-2.502441167831421,80.0,273736.0,1.0
1125937.0279193,278024.6875,244966.015625,283615.21875,261183.546875,262288.53125,229737.3125,237768.578125,241367.015625,-0.10595703125,0.929443359375,-0.276123046875,-10.253905296325684,-11.566161155700684,-2.593993902206421,80.0,273737.0,1.0
1125937.0347836,277963.8125,244987.296875,283487.1875,261130.25,262196.78125,229753.5,237695.53125,241068.40625,-0.10107421875,0.93115234375,-0.264892578125,-9.399413108825684,-10.955809593200684,-2.624511480331421,80.0,273738.0,1.0
1125937.0348287,278021.03125,245003.5625,283571.9375,261190.25,262253.9375,229776.75,237715.46875,241111.9375,-0.09228515625,0.9296875,-0.262451171875,-9.704588890075684,-10.650633811950684,-2.380370855331421,80.0,273739.0,1.0
1125937.048678,278123.65625,244999.265625,283769.625,261285.46875,262399.21875,229790.875,237821.671875,241505.515625,-0.07666015625,0.9248046875,-0.262939453125,-9.490965843200684,-10.040282249450684,-1.8005369901657104,80.0,273740.0,1.0
