Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
469964.8695762,262291.375,259953.84375,320719.28125,350655.15625,267847.75,256808.859375,233025.53125,242306.421875,-0.1083984375,0.84423828125,-0.53759765625,3.631591558456421,1.4038084745407104,-0.6713866591453552,100.0,119111.0,1.0
469964.8721692,261136.875,259553.203125,320285.3125,350854.1875,268197.96875,256789.015625,233199.15625,242438.125,-0.108642578125,0.843017578125,-0.536376953125,3.875732183456421,1.6784666776657104,-0.7324218153953552,100.0,119112.0,1.0
469964.8721815,260897.703125,259636.0,322669.625,351158.15625,269154.4375,256783.375,233363.125,242564.453125,-0.111083984375,0.843017578125,-0.535888671875,4.058837413787842,1.8310545682907104,-0.8544921278953552,100.0,119113.0,1.0
469964.8772712,261968.8125,260125.046875,324570.59375,351133.0625,269387.78125,256802.25,233282.578125,242503.296875,-0.11376953125,0.84326171875,-0.53076171875,4.211425304412842,2.105712652206421,-0.7934569716453552,100.0,119114.0,1.0
469964.8797388,262864.65625,260334.53125,323405.0,350829.15625,268586.96875,256821.90625,233075.328125,242347.734375,-0.11767578125,0.841064453125,-0.532470703125,4.241942882537842,2.227782964706421,-0.8850097060203552,100.0,119115.0,1.0
469964.8822142,262301.59375,259960.1875,320727.34375,350659.0,267848.21875,256813.59375,233027.5,242305.34375,-0.1220703125,0.841064453125,-0.531982421875,4.333495616912842,2.258300542831421,-0.8544921278953552,100.0,119116.0,1.0
469964.8847739,261149.390625,259565.71875,320295.875,350863.03125,268203.6875,256797.78125,233206.9375,242440.078125,-0.122802734375,0.83935546875,-0.5341796875,4.547118663787842,2.380370855331421,-0.9155272841453552,100.0,119117.0,1.0
469964.8871791,260912.015625,259653.34375,322690.625,351169.53125,269167.40625,256792.59375,233371.625,242574.375,-0.12353515625,0.83837890625,-0.531982421875,4.760741710662842,2.441406011581421,-1.1291502714157104,100.0,119118.0,1.0
469964.8896243,261983.015625,260140.4375,324597.59375,351149.84375,269402.90625,256809.84375,233290.4375,242514.109375,-0.12255859375,0.837646484375,-0.53173828125,4.882812023162842,2.471923589706421,-1.2207030057907104,100.0,119119.0,1.0
469964.8896365,262857.875,260333.375,323403.28125,350833.0,268589.84375,256820.84375,233072.921875,242344.78125,-0.124267578125,0.839111328125,-0.534423828125,5.126952648162842,2.655029058456421,-1.3732908964157104,100.0,119120.0,1.0
