Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
1212837.0770237,289271.0,300621.15625,315775.34375,297210.53125,315118.75,304026.375,299848.5625,307840.21875,-0.02001953125,0.990966796875,-0.079833984375,-0.3356933295726776,-0.6408690810203552,0.2441406100988388,80.0,1130407.0,1.0
1212837.0875315,289002.96875,298800.1875,314905.34375,296669.1875,314464.28125,302206.5,298676.53125,306519.15625,-0.0205078125,0.989990234375,-0.080322265625,-0.2136230319738388,-0.5187987685203552,0.1220703050494194,80.0,1130408.0,1.0
1212837.087576,288652.0625,296022.9375,313946.4375,295619.34375,312333.09375,298646.84375,297015.0,303133.375,-0.021484375,0.988525390625,-0.07958984375,-0.0610351525247097,-0.5187987685203552,0.2136230319738388,80.0,1130409.0,1.0
1212837.0963318,288706.84375,296136.75,314227.375,295515.125,311668.8125,298273.84375,297165.28125,302361.8125,-0.02197265625,0.986572265625,-0.079833984375,0.0610351525247097,-0.5493163466453552,0.3662109076976776,80.0,1130410.0,1.0
1212837.0963764,289099.71875,298996.4375,315371.3125,296537.75,313412.96875,301622.21875,298926.53125,305322.53125,-0.02490234375,0.987548828125,-0.08056640625,0.2136230319738388,-0.6408690810203552,0.3662109076976776,80.0,1130411.0,1.0
1212837.1099414,289274.6875,300623.65625,315776.25,297219.125,315118.75,304029.59375,299851.0,307846.46875,-0.023193359375,0.98681640625,-0.080078125,0.3356933295726776,-0.6103515028953552,0.4272460639476776,80.0,1130412.0,1.0
1212837.1099862,289001.90625,298794.8125,314905.15625,296672.3125,314456.96875,302203.5625,298676.28125,306521.90625,-0.02392578125,0.98828125,-0.078125,0.3051757514476776,-0.6713866591453552,0.4272460639476776,80.0,1130413.0,1.0
1212837.1129603,288650.09375,296025.90625,313945.28125,295625.34375,312333.8125,298649.375,297018.5,303146.53125,-0.026123046875,0.986328125,-0.076416015625,0.4272460639476776,-0.7324218153953552,0.3662109076976776,80.0,1130414.0,1.0
1212837.1129939,288703.5625,296143.5625,314225.84375,295520.46875,311674.15625,298277.4375,297166.375,302375.75,-0.025634765625,0.986328125,-0.080810546875,0.5187987685203552,-0.7934569716453552,0.3356933295726776,80.0,1130415.0,1.0
1212837.1130052,289091.75,298996.53125,315365.53125,296532.84375,313413.3125,301620.1875,298925.8125,305324.40625,-0.026611328125,0.987548828125,-0.080322265625,0.6408690810203552,-0.7934569716453552,0.3662109076976776,80.0,1130416.0,1.0
1212837.1155545,289251.53125,300605.40625,315756.65625,297193.46875,315099.1875,304008.9375,299839.53125,307825.90625,-0.025390625,0.986572265625,-0.07958984375,0.5493163466453552,-0.8239745497703552,0.3662109076976776,80.0,1130417.0,1.0
1212837.1194043,288982.84375,298780.0625,314889.5,296649.5,314439.25,302185.21875,298664.1875,306502.875,-0.02783203125,0.98681640625,-0.07763671875,0.7019042372703552,-0.8850097060203552,0.3356933295726776,80.0,1130418.0,1.0
1212837.1281672,288644.0,296016.78125,313942.6875,295612.90625,312323.4375,298641.3125,297010.53125,303136.875,-0.027587890625,0.985595703125,-0.078125,0.7019042372703552,-0.9765624403953552,0.3356933295726776,80.0,1130419.0,1.0
1212837.1307822,288714.0,296148.03125,314238.4375,295523.96875,311678.1875,298285.75,297173.96875,302384.4375,-0.025390625,0.98583984375,-0.0771484375,0.7324218153953552,-1.0070799589157104,0.3356933295726776,80.0,1130420.0,1.0
1212837.1425545,289096.40625,298994.375,315373.21875,296533.8125,313413.3125,301621.6875,298931.0,305328.6875,-0.02392578125,0.98681640625,-0.07861328125,0.7324218153953552,-1.0681151151657104,0.3356933295726776,80.0,1130421.0,1.0
1212837.142604,289261.625,300604.0625,315766.96875,297196.3125,315101.84375,304008.6875,299845.09375,307829.40625,-0.02490234375,0.986328125,-0.078857421875,0.7629393935203552,-1.1901854276657104,0.2136230319738388,80.0,1130422.0,1.0
1212837.1444654,289007.1875,298793.75,314910.4375,296664.53125,314455.875,302197.9375,298683.34375,306518.78125,-0.026123046875,0.98876953125,-0.07958984375,0.7324218153953552,-1.1596678495407104,0.2441406100988388,80.0,1130423.0,1.0
1212837.1469542,288668.9375,296040.03125,313961.90625,295633.125,312346.15625,298662.78125,297031.4375,303159.59375,-0.026611328125,0.98828125,-0.081298828125,0.7934569716453552,-1.3122557401657104,0.2136230319738388,80.0,1130424.0,1.0
1212837.1514394,288723.5,296159.1875,314243.09375,295532.53125,311693.21875,298296.84375,297179.96875,302392.75,-0.027587890625,0.9892578125,-0.079833984375,0.7629393935203552,-1.3122557401657104,0.2136230319738388,80.0,1130425.0,1.0
1212837.151484,289101.40625,298996.875,315369.625,296533.375,313424.59375,301627.6875,298932.6875,305328.0625,-0.025634765625,0.989990234375,-0.083251953125,0.7934569716453552,-1.2817381620407104,0.3662109076976776,80.0,1130426.0,1.0
1212837.1619592,289259.40625,300595.75,315756.9375,297188.28125,315108.125,304010.65625,299841.34375,307821.09375,-0.025390625,0.98974609375,-0.083251953125,0.6713866591453552,-1.3122557401657104,0.2746581733226776,80.0,1130427.0,1.0
1212837.1650328,288993.59375,298776.84375,314890.40625,296648.0,314451.34375,302189.53125,298668.40625,306499.65625,-0.02587890625,0.989501953125,-0.08251953125,0.6103515028953552,-1.3732908964157104,0.2136230319738388,80.0,1130428.0,1.0
1212837.1650775,288647.75,296020.34375,313938.40625,295611.65625,312333.71875,298645.78125,297013.03125,303135.09375,-0.025390625,0.989013671875,-0.083740234375,0.5493163466453552,-1.3427733182907104,0.1831054538488388,80.0,1130429.0,1.0
1212837.1669213,288715.625,296152.21875,314235.0625,295522.96875,311693.65625,298293.15625,297179.34375,302384.78125,-0.023193359375,0.989990234375,-0.084228515625,0.4882812201976776,-1.4648436307907104,0.2136230319738388,80.0,1130430.0,1.0
1212837.175816,289093.375,298987.40625,315360.25,296524.25,313423.25,301622.84375,298930.28125,305320.71875,-0.0244140625,0.99169921875,-0.082275390625,0.3967284858226776,-1.4648436307907104,0.1220703050494194,80.0,1130431.0,1.0
1212837.1800484,289249.03125,300581.8125,315746.375,297177.09375,315098.1875,303996.15625,299830.53125,307809.8125,-0.026123046875,0.991943359375,-0.07958984375,0.3662109076976776,-1.5563963651657104,0.1831054538488388,80.0,1130432.0,1.0
1212837.1800991,288992.5,298765.40625,314887.625,296643.875,314443.8125,302176.75,298661.53125,306495.28125,-0.02685546875,0.99267578125,-0.080810546875,0.3662109076976776,-1.5869139432907104,0.1831054538488388,80.0,1130433.0,1.0
1212837.1831786,288652.5,296014.71875,313937.5,295610.59375,312328.0,298637.375,297010.53125,303137.40625,-0.025146484375,0.9912109375,-0.08056640625,0.2746581733226776,-1.5258787870407104,0.1220703050494194,80.0,1130434.0,1.0
1212837.1932135,288712.03125,296140.875,314227.1875,295518.0625,311680.875,298282.53125,297168.5,302386.3125,-0.0234375,0.993896484375,-0.081787109375,0.2441406100988388,-1.5869139432907104,0.2136230319738388,80.0,1130435.0,1.0
1212837.1976403,289090.875,298976.59375,315360.25,296523.4375,313413.125,301612.03125,298922.40625,305328.96875,-0.025390625,0.995361328125,-0.082275390625,0.1220703050494194,-1.5869139432907104,0.2136230319738388,80.0,1130436.0,1.0
1212837.1976852,289249.28125,300572.5,315747.5625,297179.875,315088.0,303984.625,299828.5625,307816.25,-0.0234375,0.99609375,-0.079833984375,-0.03051757626235485,-1.5258787870407104,0.1831054538488388,80.0,1130437.0,1.0
1212837.2032803,288987.6875,298758.34375,314885.40625,296645.75,314433.71875,302168.0625,298661.96875,306496.875,-0.02734375,0.99658203125,-0.079345703125,-0.2746581733226776,-1.5869139432907104,0.2746581733226776,80.0,1130438.0,1.0
1212837.2100046,288663.5,296025.4375,313952.71875,295629.8125,312338.65625,298650.15625,297026.71875,303154.125,-0.026611328125,0.99609375,-0.07861328125,-0.3967284858226776,-1.6174315214157104,0.3051757514476776,80.0,1130439.0,1.0
1212837.210048,288720.28125,296146.875,314238.1875,295533.25,311687.3125,298292.0,297180.84375,302398.375,-0.025390625,0.99560546875,-0.077392578125,-0.5493163466453552,-1.6784666776657104,0.3356933295726776,80.0,1130440.0,1.0
1212837.2156686,289096.21875,298984.375,315365.0625,296533.53125,313418.40625,301623.46875,298932.34375,305336.90625,-0.02490234375,0.99755859375,-0.078857421875,-0.7019042372703552,-1.6174315214157104,0.3356933295726776,80.0,1130441.0,1.0
1212837.2201397,289246.6875,300576.0,315744.875,297181.125,315087.0,303991.15625,299831.9375,307816.625,-0.02392578125,0.998291015625,-0.078369140625,-0.7934569716453552,-1.6479490995407104,0.4272460639476776,80.0,1130442.0,1.0
1212837.2201849,288982.40625,298754.25,314878.6875,296640.28125,314425.65625,302165.03125,298654.71875,306489.46875,-0.024169921875,0.998779296875,-0.077880859375,-1.1291502714157104,-1.7089842557907104,0.5187987685203552,80.0,1130443.0,1.0
1212837.2257247,288645.0625,296008.28125,313937.0625,295613.53125,312322.71875,298638.8125,297012.3125,303137.78125,-0.02490234375,0.999755859375,-0.082275390625,-1.1596678495407104,-1.7395018339157104,0.5798339247703552,80.0,1130444.0,1.0
1212837.232001,288713.125,296148.8125,314236.75,295528.4375,311688.375,298294.6875,297182.46875,302396.0625,-0.025390625,0.999755859375,-0.0791015625,-1.3427733182907104,-1.7700194120407104,0.5798339247703552,80.0,1130445.0,1.0
1212837.2412829,289101.6875,298999.46875,315380.1875,296543.65625,313433.0625,301638.5,298950.40625,305349.25,-0.02587890625,0.999267578125,-0.07763671875,-1.4648436307907104,-1.7395018339157104,0.5493163466453552,80.0,1130446.0,1.0
1212837.2413257,289254.125,300589.03125,315761.59375,297194.53125,315105.78125,304007.4375,299851.53125,307830.84375,-0.0263671875,0.998046875,-0.074462890625,-1.6479490995407104,-1.8310545682907104,0.6713866591453552,80.0,1130447.0,1.0
1212837.2433188,288979.5625,298754.875,314881.90625,296641.0,314432.8125,302166.0,298662.59375,306489.71875,-0.027099609375,0.9970703125,-0.076904296875,-1.8920897245407104,-1.7395018339157104,0.7019042372703552,80.0,1130448.0,1.0
1212837.2469585,288643.65625,296010.25,313937.0625,295614.34375,312326.40625,298629.59375,297013.9375,303135.34375,-0.026123046875,0.994873046875,-0.076904296875,-2.014159917831421,-1.7395018339157104,0.6408690810203552,80.0,1130449.0,1.0
1212837.2562942,288708.90625,296144.8125,314230.0625,295523.0625,311684.28125,298281.0,297177.53125,302388.09375,-0.02587890625,0.993408203125,-0.078125,-2.136230230331421,-1.7395018339157104,0.7019042372703552,80.0,1130450.0,1.0
1212837.2563378,289088.8125,298985.34375,315360.59375,296527.28125,313421.28125,301616.5,298933.0625,305333.15625,-0.025146484375,0.992919921875,-0.077880859375,-2.105712652206421,-1.7089842557907104,0.7629393935203552,80.0,1130451.0,1.0
1212837.2587889,289244.375,300573.75,315745.75,297180.75,315098.0,303986.5,299834.0,307818.9375,-0.022705078125,0.99169921875,-0.07568359375,-2.136230230331421,-1.6784666776657104,0.8239745497703552,80.0,1130452.0,1.0
1212837.2588336,288980.4375,298749.0625,314879.40625,296639.03125,314434.34375,302154.5625,298655.34375,306488.21875,-0.0224609375,0.98974609375,-0.074462890625,-2.227782964706421,-1.6479490995407104,0.7629393935203552,80.0,1130453.0,1.0
1212837.2669209,288645.4375,296001.40625,313934.1875,295610.78125,312323.0,298620.9375,297008.75,303132.5,-0.0234375,0.98974609375,-0.075439453125,-2.227782964706421,-1.6479490995407104,0.7324218153953552,80.0,1130454.0,1.0
1212837.2694531,288706.9375,296135.875,314228.09375,295519.84375,311683.90625,298276.71875,297176.375,302390.3125,-0.0224609375,0.989501953125,-0.069580078125,-2.258300542831421,-1.6174315214157104,0.7324218153953552,80.0,1130455.0,1.0
1212837.2732198,289089.0625,298979.71875,315363.625,296525.78125,313423.59375,301621.59375,298937.25,305343.71875,-0.024658203125,0.990478515625,-0.07080078125,-2.319335699081421,-1.6784666776657104,0.8544921278953552,80.0,1130456.0,1.0
1212837.2874825,289246.4375,300578.40625,315748.1875,297179.25,315100.15625,303993.5625,299837.84375,307830.46875,-0.022705078125,0.990966796875,-0.072265625,-2.288818120956421,-1.6174315214157104,0.8239745497703552,80.0,1130457.0,1.0
1212837.2875327,288986.25,298754.6875,314885.5,296642.4375,314438.90625,302165.46875,298668.5,306498.5,-0.020751953125,0.989501953125,-0.06982421875,-2.197265386581421,-1.4648436307907104,0.7629393935203552,80.0,1130458.0,1.0
1212837.2894438,288666.90625,296022.75,313956.09375,295628.03125,312340.875,298646.3125,297035.03125,303147.0625,-0.02001953125,0.9892578125,-0.0673828125,-2.105712652206421,-1.3732908964157104,0.8239745497703552,80.0,1130459.0,1.0
1212837.2969569,288739.125,296168.5,314259.65625,295546.21875,311709.84375,298310.5,297207.0625,302407.9375,-0.02001953125,0.9873046875,-0.067138671875,-2.044677495956421,-1.3427733182907104,0.8850097060203552,80.0,1130460.0,1.0
1212837.3000226,289099.8125,298992.3125,315369.1875,296529.25,313426.71875,301626.625,298938.59375,305336.28125,-0.019775390625,0.989013671875,-0.067626953125,-2.044677495956421,-1.2512205839157104,0.7934569716453552,80.0,1130461.0,1.0
1212837.3000658,289249.5625,300578.75,315748.28125,297182.71875,315098.71875,303990.625,299839.28125,307822.6875,-0.019287109375,0.988037109375,-0.06982421875,-1.9226073026657104,-1.1291502714157104,0.8544921278953552,80.0,1130462.0,1.0
1212837.3019558,288984.90625,298749.40625,314881.09375,296641.375,314433.90625,302158.0625,298665.53125,306490.8125,-0.0224609375,0.9873046875,-0.06689453125,-1.9531248807907104,-1.0375975370407104,0.9460448622703552,80.0,1130463.0,1.0
1212837.3045308,288651.78125,296000.84375,313935.71875,295606.40625,312322.375,298620.9375,297010.25,303123.46875,-0.021484375,0.986572265625,-0.06982421875,-1.8005369901657104,-0.9765624403953552,0.9765624403953552,80.0,1130464.0,1.0
1212837.3157004,288716.96875,296143.90625,314231.46875,295516.71875,311686.25,298279.40625,297174.875,302379.0625,-0.021240234375,0.98779296875,-0.0693359375,-1.6784666776657104,-0.9155272841453552,1.0070799589157104,80.0,1130465.0,1.0
1212837.3188217,289095.59375,298990.4375,315364.1875,296525.6875,313427.71875,301626.625,298935.28125,305337.53125,-0.01904296875,0.989013671875,-0.0693359375,-1.6784666776657104,-0.8544921278953552,0.9155272841453552,80.0,1130466.0,1.0
1212837.3188673,289246.6875,300580.09375,315743.875,297176.46875,315100.875,303996.0625,299834.71875,307827.53125,-0.0205078125,0.992919921875,-0.066162109375,-1.5869139432907104,-0.7934569716453552,0.8544921278953552,80.0,1130467.0,1.0
1212837.3206683,288980.4375,298748.15625,314874.125,296630.46875,314431.65625,302156.71875,298651.96875,306484.90625,-0.0205078125,0.994140625,-0.06787109375,-1.5258787870407104,-0.7324218153953552,0.8239745497703552,80.0,1130468.0,1.0
1212837.3270881,288648.46875,296000.5,313932.21875,295602.5625,312320.03125,298621.1875,297005.4375,303116.84375,-0.01904296875,0.992431640625,-0.06787109375,-1.4343260526657104,-0.7019042372703552,0.8239745497703552,80.0,1130469.0,1.0
1212837.331373,288712.9375,296143.65625,314231.03125,295518.25,311681.9375,298284.75,297179.15625,302374.25,-0.02001953125,0.99462890625,-0.067138671875,-1.4343260526657104,-0.6408690810203552,0.7934569716453552,80.0,1130470.0,1.0
1212837.3314382,289091.9375,298991.15625,315364.53125,296529.96875,313425.03125,301634.84375,298941.90625,305335.84375,-0.01806640625,0.994140625,-0.06640625,-1.3732908964157104,-0.5798339247703552,0.7934569716453552,80.0,1130471.0,1.0
1212837.3500113,289249.90625,300585.375,315746.21875,297182.90625,315103.09375,304004.5625,299842.59375,307829.5,-0.017822265625,0.9931640625,-0.062255859375,-1.2207030057907104,-0.5187987685203552,0.8544921278953552,80.0,1130472.0,1.0
1212837.3500539,288986.6875,298751.03125,314875.5625,296636.625,314434.875,302158.84375,298659.90625,306488.125,-0.019287109375,0.99462890625,-0.0625,-1.1291502714157104,-0.5187987685203552,0.7629393935203552,80.0,1130473.0,1.0
1212837.351797,288654.46875,296000.59375,313933.5625,295602.28125,312318.96875,298618.5,297009.71875,303115.40625,-0.01904296875,0.993896484375,-0.061279296875,-1.0986326932907104,-0.3356933295726776,0.7019042372703552,80.0,1130474.0,1.0
1212837.3555768,288723.84375,296153.21875,314237.28125,295521.28125,311690.53125,298289.125,297185.6875,302382.71875,-0.0185546875,0.99609375,-0.063232421875,-1.0986326932907104,-0.3051757514476776,0.6713866591453552,80.0,1130475.0,1.0
1212837.3599422,289099.53125,299005.8125,315368.90625,296530.875,313432.96875,301638.25,298945.375,305346.21875,-0.017578125,0.9951171875,-0.0625,-0.9765624403953552,-0.1831054538488388,0.6408690810203552,80.0,1130476.0,1.0
1212837.3599742,289254.03125,300599.6875,315751.75,297189.625,315115.09375,304013.59375,299851.4375,307841.84375,-0.018798828125,0.996337890625,-0.06396484375,-0.8850097060203552,-0.1525878757238388,0.6103515028953552,80.0,1130477.0,1.0
1212837.3618478,288996.4375,298770.5,314887.625,296654.875,314453.84375,302177.375,298674.125,306505.65625,-0.01806640625,0.993896484375,-0.06591796875,-0.7934569716453552,-0.0610351525247097,0.5493163466453552,80.0,1130478.0,1.0
1212837.3705879,288652.0625,296005.34375,313932.40625,295611.59375,312325.84375,298627.1875,297010.8125,303120.15625,-0.0185546875,0.99072265625,-0.06396484375,-0.7019042372703552,-0.0610351525247097,0.5187987685203552,80.0,1130479.0,1.0
1212837.3736723,288708.46875,296141.75,314222.09375,295515.5625,311679.1875,298283.15625,297176.46875,302369.75,-0.02001953125,0.989990234375,-0.063720703125,-0.5493163466453552,0.0,0.4272460639476776,80.0,1130480.0,1.0
1212837.3737069,289093.28125,299000.0,315364.875,296534.34375,313429.75,301644.9375,298951.8125,305344.0625,-0.01953125,0.9892578125,-0.0634765625,-0.4272460639476776,0.0610351525247097,0.4272460639476776,80.0,1130481.0,1.0
1212837.384356,289251.625,300591.09375,315748.34375,297191.3125,315108.5625,304013.5,299847.25,307835.75,-0.01904296875,0.988037109375,-0.06494140625,-0.2136230319738388,0.1220703050494194,0.4882812201976776,80.0,1130482.0,1.0
1212837.3873915,288984.03125,298750.40625,314873.78125,296642.09375,314428.53125,302157.15625,298653.21875,306480.34375,-0.019775390625,0.98974609375,-0.0625,-0.0610351525247097,0.1525878757238388,0.3356933295726776,80.0,1130483.0,1.0
1212837.3874272,288645.0,295998.09375,313930.53125,295609.96875,312310.3125,298618.34375,297004.28125,303106.9375,-0.021240234375,0.990966796875,-0.065185546875,0.03051757626235485,0.1220703050494194,0.2136230319738388,80.0,1130484.0,1.0
